accuracy,recall,precision
0.8792968749999999,0.8847656249999999,0.9140625
0.805171130952381,0.823623511904762,0.875
0.8491071428571428,0.8560267857142858,0.90625
0.7582202953296703,0.7738410027472526,0.84375
0.7765997023809523,0.7852492559523809,0.8359375
0.80625,0.8166666666666667,0.87890625
0.7949404761904761,0.8046502976190476,0.8671875
0.8273995535714287,0.8527901785714286,0.875
0.8437929258241758,0.8555546016483515,0.90625
0.8240141369047619,0.8490141369047619,0.89453125
0.7787760416666666,0.7951822916666667,0.84375
0.7797118246336997,0.7962668841575092,0.86328125
0.738485863095238,0.7455171130952382,0.8125
0.8540736607142857,0.8635602678571428,0.9140625
0.8748497596153846,0.8943209134615384,0.9140625
0.7860863095238095,0.7952008928571429,0.828125
0.821186755952381,0.8341703869047619,0.859375
0.8424479166666667,0.8455171130952381,0.890625
0.8504149496336996,0.8591632326007326,0.9140625
0.8626302083333333,0.865234375,0.921875
0.8052884615384616,0.8107572115384616,0.8671875
0.8144159226190475,0.8345052083333333,0.890625
0.814267113095238,0.8267113095238096,0.890625
0.7503648695054944,0.7683822687728937,0.83203125
0.8100260416666668,0.8425781250000001,0.890625
0.7316406249999999,0.7557725694444444,0.796875
0.8217447916666667,0.8364025297619047,0.890625
0.8019774496336995,0.8073345924908425,0.859375
0.8423363095238097,0.8515997023809524,0.9296875
0.8172619047619049,0.8402529761904761,0.8671875
0.814155505952381,0.8329427083333333,0.88671875
0.8125,0.8358072916666667,0.8776041666666666
0.8215831043956046,0.840934065934066,0.8984375
0.7841331845238095,0.7863653273809524,0.8359375
0.7696242559523809,0.783389136904762,0.84375
0.7759300595238096,0.7969742063492065,0.8578125
0.8223257211538461,0.8271334134615383,0.875
0.7686841804029304,0.7883442078754579,0.84375
0.7956330128205127,0.8137219551282051,0.8671875
0.8285900297619048,0.8285900297619048,0.890625
0.8249627976190477,0.8283110119047619,0.8984375
0.7943509615384616,0.8169571314102564,0.890625
0.7512462797619047,0.7660900297619047,0.8252604166666666
0.8110994397759104,0.8484933035714285,0.896875
0.8817708333333333,0.8906249999999999,0.9296875
0.8013392857142857,0.8152529761904763,0.87890625
0.8000801282051282,0.8139623397435898,0.859375
0.7766927083333333,0.784765625,0.8203125
0.8392857142857142,0.8579861111111112,0.91015625
0.8291666666666667,0.8466145833333333,0.8893229166666666
0.8168898809523809,0.8369791666666666,0.890625
0.8192708333333334,0.83515625,0.8984375
0.8623697916666666,0.8678385416666666,0.9140625
0.78984375,0.796484375,0.8359375
0.7976562500000001,0.8162760416666667,0.8828125
0.8038361378205129,0.8117130265567766,0.875
0.8346354166666667,0.8455729166666667,0.8828125
0.8107700892857143,0.8276599702380952,0.89453125
0.7955729166666666,0.8014322916666666,0.875
0.8035900297619049,0.8078311011904763,0.8671875
0.7806361607142857,0.7921316964285714,0.859375
0.8868117559523809,0.8997829861111111,0.9361979166666667
0.7957875457875457,0.8034283424908426,0.84375
0.7975260416666667,0.8053385416666667,0.8515625
0.8580729166666667,0.8697916666666667,0.90234375
0.814360119047619,0.8264508928571428,0.8815104166666666
0.8059895833333334,0.8075520833333334,0.8515625
0.8505952380952382,0.860639880952381,0.921875
0.8267857142857143,0.8328125,0.8984375
0.7486478365384616,0.7703425480769232,0.83984375
0.8512262477106227,0.8581974015567766,0.9140625
0.8489583333333333,0.8606770833333333,0.90625
0.8039305746336998,0.8248440361721613,0.87109375
0.8124999999999999,0.8345486111111111,0.89453125
0.809797356442577,0.8242187499999999,0.8893229166666666
0.759529532967033,0.7890243437118437,0.8359375
0.8525540865384615,0.8628648695054946,0.921875
0.8067193223443223,0.8206415979853479,0.875
0.8755008012820512,0.8835880265567765,0.9375
0.8411458333333334,0.8544270833333334,0.90625
0.8205729166666665,0.8411458333333333,0.8984375
0.8268229166666666,0.8310639880952382,0.890625
0.7896863553113553,0.8159531440781441,0.890625
0.7981770833333333,0.8200396825396825,0.890625
0.8585937499999998,0.8705729166666666,0.9140625
0.8511904761904762,0.868812003968254,0.9140625
0.8124999999999999,0.8296874999999999,0.91015625
0.8238710508241759,0.833543669871795,0.896875
0.7951450892857143,0.80859375,0.8671875
0.8055245535714286,0.8310701884920635,0.86328125
0.7813430059523809,0.7897135416666666,0.84375
0.8024739583333333,0.812282986111111,0.859375
0.8283353365384616,0.8403445512820513,0.87890625
0.780673363095238,0.804110863095238,0.865625
0.8054186698717949,0.8216079059829061,0.9125
0.777046130952381,0.7872395833333334,0.859375
