epoch,train_accuracy,test_accuracy,train_recall,test_recall,train_precision,test_precision
41,0.6973742633087839,0.685173272907648,0.7018584175579011,0.6902979008838385,0.762844279661017,0.6902979008838385
42,0.7022599132785176,0.6899622339466092,0.7064708822471667,0.6951373106060608,0.7666843220338984,0.6951373106060608
43,0.7100986073278182,0.6930611922799422,0.7140836559053588,0.6982623106060605,0.7751588983050848,0.6982623106060605
44,0.7108368486430588,0.6946794958513708,0.715095529139822,0.6999550189393938,0.7767478813559322,0.6999550189393938
45,0.7159846230158732,0.6937246347402597,0.7199704597794508,0.6993256786616161,0.7819120762711864,0.6993256786616161
46,0.7156532433329971,0.6998010236291486,0.7193890937584663,0.7053803661616161,0.7809851694915254,0.7053803661616161
47,0.7204538743021927,0.7040024125180376,0.7244396322471667,0.7089480744949495,0.7864804025423728,0.7089480744949495
48,0.7257089207946597,0.7041499819624819,0.7298311400155284,0.7098682133838384,0.7923066737288136,0.7098682133838384
49,0.7285267384231233,0.7059815791847043,0.7322433045635508,0.7112136994949495,0.794822563559322,0.7112136994949495
50,0.7315469622259214,0.7080735930735932,0.7351078878968841,0.7130192550505049,0.7983315677966102,0.7130192550505049
51,0.7323171513485337,0.70201084505772,0.7356419627556414,0.7067432133838384,0.7980667372881356,0.7067432133838384
52,0.73809358290456,0.7093930375180376,0.741370025961856,0.7145991161616163,0.8041578389830508,0.7145991161616163
53,0.7402359776449424,0.7132695256132757,0.7437535005381273,0.7187794237012987,0.8062764830508474,0.7187794237012987
54,0.7454404751395614,0.7101482458513709,0.7489276265974492,0.715015782828283,0.8128972457627118,0.715015782828283
55,0.7471798703591607,0.711198593073593,0.7506556456652458,0.715970643939394,0.8142213983050848,0.715970643939394
56,0.7473553468438928,0.7150837617243867,0.7507704055522514,0.7206581439393939,0.814353813559322,0.7206581439393939
57,0.7554913183935298,0.7147962887806638,0.7588808398742853,0.7199636994949496,0.8228283898305084,0.7199636994949496
58,0.7534577984177427,0.7220926902958154,0.75679088577824,0.7277327967171718,0.8204449152542372,0.7277327967171718
59,0.7564313878800109,0.7215237193362192,0.7596025030098784,0.7259185606060604,0.8228283898305084,0.7259185606060604
60,0.7564161496166263,0.7246921221139971,0.7594502254675055,0.7294255050505052,0.8222987288135594,0.7294255050505052
61,0.761404368862658,0.7297962887806638,0.7645636612019688,0.7338265467171718,0.8274629237288136,0.7338265467171718
62,0.762392491424536,0.7293448998917748,0.7654100153686357,0.7335921717171718,0.8289194915254238,0.7335921717171718
63,0.7659287716755938,0.7300393443362194,0.7691042433246486,0.7344602272727273,0.832229872881356,0.7344602272727273
64,0.768178328667272,0.7289108721139973,0.771033092194705,0.7330713383838384,0.8345471398305084,0.7330713383838384
65,0.7728265507297553,0.7284334415584415,0.775701991004229,0.7325939078282828,0.8393802966101694,0.7325939078282828
66,0.7755219415706704,0.731706011002886,0.7785996781511215,0.7358057133838385,0.8420948093220338,0.7358057133838385
67,0.777056535008071,0.7362633026695526,0.7801787300579013,0.7410140467171716,0.8440148305084746,0.7410140467171716
68,0.7715067069377186,0.7362546221139972,0.7745941167104434,0.7410140467171717,0.8381885593220338,0.7410140467171717
69,0.7771083976493143,0.7329783324314573,0.7800672805522515,0.7369217848124097,0.84375,0.7369217848124097
70,0.7763250458198817,0.7343238185425687,0.7793610658629859,0.7383540764790764,0.8429996468926555,0.7383540764790764
71,0.7779446367618374,0.7397268443362195,0.7808341855663756,0.7441564078282829,0.8442134533898306,0.7441564078282829
72,0.781540262644606,0.7348223304473304,0.7844270527980142,0.7392345328282829,0.848384533898305,0.7392345328282829
73,0.7804536956466909,0.7367407332251082,0.7833842826708957,0.7412484217171718,0.8475900423728814,0.7412484217171718
74,0.7825997208197287,0.7408205943362193,0.7855227890268277,0.7451807133838384,0.8494438559322034,0.7451807133838384
75,0.7847202517571294,0.7399872610028861,0.7875553631793701,0.7443560606060607,0.8514300847457628,0.7443560606060607
76,0.782906583139965,0.7413414276695527,0.7856905150155281,0.7457015467171717,0.8495762711864406,0.7457015467171717
77,0.786874022649314,0.7401955943362194,0.7897320177394993,0.7445730744949495,0.8541445974576272,0.7445730744949495
78,0.7830579459088464,0.7413761498917748,0.785757826103099,0.7452241161616162,0.8502383474576272,0.7452241161616162
79,0.7859087622593978,0.7432858721139971,0.7887139966539463,0.7478158820346319,0.8523569915254238,0.7478158820346319
80,0.7843915566836648,0.7442494137806638,0.7869859775861497,0.748175505050505,0.8503707627118644,0.748175505050505
81,0.7849052652929107,0.7406817054473304,0.7875884669929293,0.7447466856060605,0.8510328389830508,0.7447466856060605
82,0.7843689835132499,0.7416539276695527,0.7874305145110894,0.7460227272727273,0.8514742231638418,0.7460227272727273
83,0.785240191812954,0.7397268443362195,0.7880464030805,0.7437918244949494,0.8512976694915254,0.7437918244949494
84,0.7885932140334947,0.7438067054473304,0.7913005079533816,0.7478716856060605,0.8550052966101694,0.7478716856060605
85,0.7891666193755044,0.7458900387806637,0.7922892085183532,0.7501596320346321,0.8569473870056498,0.7501596320346321
86,0.784034324498771,0.7451087887806639,0.7869815637443419,0.7493907828282828,0.8509004237288136,0.7493907828282828
87,0.7884801093371672,0.7431122610028861,0.7911515407923645,0.7471338383838384,0.8554025423728814,0.7471338383838384
88,0.7865354704735003,0.7467580943362193,0.7892701407217431,0.7507362689393939,0.853416313559322,0.7507362689393939
89,0.7895084604366914,0.745733788780664,0.7924679691115737,0.7497119633838385,0.856594279661017,0.7497119633838385
90,0.7879710462486548,0.7449872610028858,0.7908480891680707,0.7490311598124095,0.854541843220339,0.7490311598124095
91,0.7878636427646624,0.7434470824314573,0.7908591237725904,0.7476856737012986,0.8556011652542372,0.7476856737012986
92,0.7876417946680792,0.7450732774170273,0.7903228419929293,0.7491816603535353,0.8551377118644068,0.7491816603535353
93,0.7892383180320152,0.7449227768759017,0.7919294804110085,0.7489009514790763,0.8560646186440678,0.7489009514790763
94,0.7905317838646757,0.7439369137806638,0.793468807741517,0.7480452967171717,0.8577860169491526,0.7480452967171717
95,0.7923285590277778,0.7419837887806638,0.7952398617669407,0.7460791508838386,0.8599046610169492,0.7460791508838386
96,0.7883165870073311,0.7445484983766233,0.7911967826708954,0.7490041035353537,0.855667372881356,0.7490041035353537
97,0.7916317762980899,0.7453134018759017,0.7944078525861498,0.749769007034632,0.8587129237288136,0.749769007034632
98,0.792949859807977,0.7481469832251083,0.7955466237725906,0.7526025883838384,0.860301906779661,0.7526025883838384
99,0.7932428285579767,0.7481209415584417,0.7958984700195637,0.7520123106060608,0.8601694915254238,0.7520123106060608
100,0.7919234576775626,0.7490150387806639,0.79440785258615,0.7533404356060608,0.8587129237288136,0.7533404356060608
101,0.7895608437584072,0.7477129554473303,0.7923267261737204,0.7518213383838385,0.8567266949152542,0.7518213383838385
102,0.789927691812954,0.7463550685425684,0.7926632816115733,0.7505936598124096,0.8567266949152542,0.7505936598124096
103,0.792483516402677,0.7449351776695526,0.7951405503262629,0.7489133522727273,0.8595074152542372,0.7489133522727273
104,0.7908401532921527,0.7462806637806636,0.7937401586981169,0.7501286300505049,0.8577860169491526,0.7501286300505049
105,0.7907118581012912,0.7443796221139972,0.7935195669223079,0.7484359217171718,0.857521186440678,0.7484359217171718
106,0.7910386663051516,0.7469317054473303,0.7938737777273928,0.7510400883838384,0.857521186440678,0.7510400883838384
107,0.7924573486262443,0.746154401154401,0.7951692402980141,0.7500767721861471,0.8592425847457628,0.7500767721861471
108,0.7919223542171105,0.7484073998917748,0.7945786883270332,0.7523855744949495,0.8587129237288136,0.7523855744949495
109,0.7905390089033495,0.745673024891775,0.7931984599307824,0.7498682133838384,0.857521186440678,0.7498682133838384
110,0.7908084108908395,0.746237261002886,0.7937281209477317,0.7504758522727272,0.8579184322033898,0.7504758522727272
111,0.7925818557472424,0.7461504554473302,0.7952222063997092,0.7506928661616162,0.8595074152542372,0.7506928661616162
112,0.7942908317626934,0.7485810110028859,0.7971841590833249,0.752819602272727,0.8616260593220338,0.752819602272727
113,0.7909620020766075,0.7477873602092351,0.7936343268093137,0.7520123106060606,0.858448093220339,0.7520123106060606
114,0.7959361916111783,0.7479733721139971,0.7985292773742853,0.7522119633838383,0.8626853813559322,0.7522119633838383
115,0.7910979116222759,0.747674512987013,0.7939333645917995,0.7518169981060605,0.857521186440678,0.7518169981060605
116,0.7940369785361179,0.7453568046536797,0.7967383610607259,0.7495209911616162,0.8609639830508474,0.7495209911616162
117,0.7939846692561204,0.7495358721139971,0.7969722946765453,0.7535140467171718,0.8614936440677966,0.7535140467171718
118,0.7957057522867903,0.748754622113997,0.798182633155157,0.753058317550505,0.8622881355932204,0.753058317550505
119,0.7934854059473365,0.747626149891775,0.7964349094364321,0.7516043244949494,0.8607653601694916,0.7516043244949494
120,0.7936295914463951,0.7480775387806639,0.7963267703121385,0.7520557133838383,0.8608315677966102,0.7520557133838383
121,0.7939252400289212,0.7479733721139971,0.7968266378968841,0.7523421717171715,0.8613612288135594,0.7523421717171715
122,0.7930736050158057,0.7495234713203461,0.7958467650155282,0.7537310606060603,0.8606991525423728,0.7537310606060603
123,0.7912985575144607,0.7477439574314576,0.7940635729251329,0.7523297709235209,0.8585805084745762,0.7523297709235209
124,0.7937086727787868,0.7501869137806639,0.7966887053403869,0.7544255050505053,0.8609639830508474,0.7544255050505053
125,0.7958231131877186,0.7463848304473306,0.798637416498579,0.7510140467171718,0.8626853813559322,0.7510140467171718
126,0.7950537647968792,0.747799761002886,0.7977127166398221,0.7517345328282828,0.8617584745762712,0.7517345328282828
127,0.7940426534755852,0.7471921221139971,0.7967935340833249,0.7512571022727272,0.8614936440677966,0.7512571022727272
128,0.7937965029761904,0.7463116657647909,0.7966633257499915,0.7502588383838383,0.8606991525423728,0.7502588383838383
129,0.7941182142436777,0.7466588879870131,0.7967902237019688,0.7505626578282829,0.8605667372881356,0.7505626578282829
130,0.7925797801906781,0.7430688582251082,0.7953071728545114,0.747411616161616,0.8595074152542372,0.747411616161616
131,0.7971155806513989,0.7487422213203463,0.8000663977838898,0.7532970328282828,0.8648040254237288,0.7532970328282828
132,0.7957470795080038,0.7459644435425685,0.7983185164279576,0.7501286300505049,0.8622881355932204,0.7501286300505049
133,0.7970654830691907,0.7460512490981241,0.7997971534336074,0.7500852272727272,0.8645391949152542,0.7500852272727272
134,0.793745848886871,0.7487546221139971,0.7964756371585688,0.7533838383838383,0.8604563912429378,0.7533838383838383
135,0.7949804372225585,0.7483515963203465,0.7975979567528162,0.7522553661616161,0.8616260593220338,0.7522553661616161
136,0.7950326151382162,0.7457337887806638,0.7979929955946243,0.750394007034632,0.8620233050847458,0.750394007034632
137,0.7943471607914804,0.7466712887806639,0.7971422275861498,0.7509749842171717,0.8617584745762712,0.7509749842171717
138,0.7940343512493273,0.7497094832251083,0.796689808800839,0.753687657828283,0.8609639830508474,0.753687657828283
139,0.7970625142351175,0.7477873602092353,0.7997254285042289,0.7521772411616162,0.8638771186440678,0.7521772411616162
140,0.7932188199335977,0.7469317054473305,0.7958511788573361,0.7511702967171717,0.8605667372881356,0.7511702967171717
141,0.7951659762156981,0.7472355248917749,0.7978616838008389,0.7515609217171716,0.8614936440677966,0.7515609217171716
142,0.7961233117532774,0.7477873602092352,0.7987433487019691,0.7522423453282826,0.8629502118644068,0.7522423453282826
143,0.7941666351392254,0.7470185110028859,0.7969833292810651,0.7512943046536796,0.8610963983050848,0.7512943046536796
144,0.7941687632415254,0.747626149891775,0.7968023617669406,0.752081755050505,0.8610963983050848,0.752081755050505
145,0.7954483307270649,0.7488587887806637,0.7983251371906693,0.7528369633838384,0.8627515889830508,0.7528369633838384
146,0.791592235631894,0.7482945526695528,0.794295299620048,0.7525331439393939,0.8589777542372882,0.7525331439393939
147,0.7921908891999595,0.7501435110028859,0.7946462000437767,0.7541216856060606,0.858448093220339,0.7541216856060606
148,0.7926340599357682,0.7474959415584415,0.7953833116256979,0.7515485209235209,0.8597722457627118,0.7515485209235209
149,0.7929155522193789,0.7502179157647908,0.7956702113432117,0.7543821022727273,0.8596398305084746,0.7543821022727273
150,0.7960343995914045,0.7478741657647906,0.7984884493375625,0.7521797213203462,0.863479872881356,0.7521797213203462
