accuracy,recall,precision
0.42301136363636366,0.5414772727272728,0.9375
0.33202947845804986,0.5354308390022675,0.7440476190476192
0.2988095238095238,0.45476190476190476,0.7857142857142857
0.4368421052631579,0.5719298245614035,0.9868421052631579
0.3044444444444444,0.4511111111111111,0.8
0.4641534391534392,0.5904761904761905,0.8444444444444446
0.3895502645502645,0.5402116402116403,0.9166666666666666
0.35648148148148145,0.46759259259259256,0.8333333333333334
0.33571428571428574,0.43571428571428567,0.6904761904761905
0.4333829365079365,0.48814484126984126,0.8194444444444443
