accuracy,recall,precision
0.8860759493670886,0.8860759493670886,0.8860759493670886
0.8117647058823529,0.8117647058823529,0.8117647058823529
0.8552631578947368,0.8552631578947368,0.8552631578947368
0.7894736842105263,0.7894736842105263,0.7894736842105263
0.8045977011494253,0.8045977011494253,0.8045977011494253
0.8170731707317073,0.8170731707317073,0.8170731707317073
0.8095238095238095,0.8095238095238095,0.8095238095238095
0.8295454545454546,0.8295454545454546,0.8295454545454546
0.8823529411764706,0.8823529411764706,0.8823529411764706
0.8205128205128205,0.8333333333333334,0.8269230769230769
0.788235294117647,0.788235294117647,0.788235294117647
0.8026315789473685,0.8157894736842105,0.8092105263157895
0.7444444444444445,0.7444444444444445,0.7444444444444445
0.8625,0.8625,0.8625
0.8674698795180723,0.8674698795180723,0.8674698795180723
0.7777777777777778,0.7777777777777778,0.7777777777777778
0.813953488372093,0.813953488372093,0.813953488372093
0.8588235294117647,0.8588235294117647,0.8588235294117647
0.875,0.875,0.875
0.9066666666666666,0.9066666666666666,0.9066666666666666
0.8205128205128205,0.8205128205128205,0.8205128205128205
0.8414634146341463,0.8414634146341463,0.8414634146341463
0.8426966292134831,0.8426966292134831,0.8426966292134831
0.775,0.775,0.775
0.8518518518518519,0.8518518518518519,0.8518518518518519
0.7468354430379747,0.7468354430379747,0.7468354430379747
0.8375,0.8375,0.8375
0.8641975308641975,0.8641975308641975,0.8641975308641975
0.8823529411764706,0.8823529411764706,0.8823529411764706
0.8505747126436781,0.8505747126436781,0.8505747126436781
0.8205128205128205,0.8205128205128205,0.8205128205128205
0.8170731707317073,0.8292682926829268,0.823170731707317
0.8433734939759037,0.8433734939759037,0.8433734939759037
0.8,0.8,0.8
0.8095238095238095,0.8095238095238095,0.8095238095238095
0.8076923076923077,0.8076923076923077,0.8076923076923077
0.8214285714285714,0.8214285714285714,0.8214285714285714
0.75,0.75,0.75
0.8227848101265823,0.8227848101265823,0.8227848101265823
0.8488372093023255,0.8488372093023255,0.8488372093023255
0.8536585365853658,0.8536585365853658,0.8536585365853658
0.8,0.8,0.8
0.7976190476190477,0.7976190476190477,0.7976190476190477
0.8625,0.8625,0.8625
0.9058823529411765,0.9058823529411765,0.9058823529411765
0.8426966292134831,0.8426966292134831,0.8426966292134831
0.8227848101265823,0.8227848101265823,0.8227848101265823
0.7529411764705882,0.7529411764705882,0.7529411764705882
