epoch,train_accuracy,test_accuracy,train_recall,test_recall,train_precision,test_precision
84,0.863011529431021,0.8012727723665224,0.8647512494788051,0.8047603264790765,0.9332627118644068,0.8047603264790765
85,0.8627888979252858,0.803095689033189,0.8644466943940595,0.8063786300505048,0.932468220338983,0.8063786300505048
86,0.8610443269507093,0.8041373556998556,0.8629526089420819,0.8072900883838384,0.9311440677966102,0.8072900883838384
87,0.8621523588817022,0.800908189033189,0.8640053102132684,0.8042394931457431,0.9323358050847458,0.8042394931457431
88,0.8608204821161652,0.8044411751443002,0.862950402021178,0.8077241161616161,0.9316737288135594,0.8077241161616161
89,0.861047216966179,0.8022102723665223,0.8631368868375622,0.8054671717171717,0.9316737288135594,0.8054671717171717
90,0.8619324024316081,0.8055956890331892,0.8638011700296528,0.8088525883838383,0.9318061440677966,0.8088525883838383
91,0.8624140366460281,0.8053526334776335,0.8642480715127034,0.8085921717171716,0.9326006355932204,0.8085921717171716
92,0.8619524749026868,0.8056824945887445,0.8637846181228729,0.8090261994949496,0.9320709745762712,0.8090261994949496
93,0.8622341725923559,0.803456552128427,0.8642315196059238,0.8067506538600288,0.9326006355932204,0.8067506538600288
94,0.86357172429736,0.8042241612554112,0.865444222642647,0.8076373106060604,0.9339247881355932,0.8076373106060604
95,0.8628935164852805,0.8013856195887447,0.8647777325296528,0.8047293244949496,0.9332627118644068,0.8047293244949496
96,0.862314199747992,0.8021668695887445,0.8642580026567711,0.805814393939394,0.932468220338983,0.805814393939394
97,0.8633771474376613,0.8024446473665223,0.8654431191821952,0.8057015467171716,0.9340572033898306,0.8057015467171716
98,0.8628203728210349,0.8023838834776333,0.8646011788573361,0.8060748106060606,0.932865466101695,0.8060748106060606
99,0.8618873707360203,0.8017762445887443,0.8636853066821951,0.8052935606060605,0.9319385593220338,0.8052935606060605
100,0.8608589455947772,0.8018630501443001,0.8627539860607261,0.8052067550505051,0.9310116525423728,0.8052067550505051
101,0.8624771918435848,0.8039203418109669,0.8643473829533813,0.8072640467171718,0.932865466101695,0.8072640467171718
102,0.8619781697674971,0.8028786751443003,0.8638111011737205,0.8063525883838386,0.9322033898305084,0.8063525883838386
103,0.8627250023105427,0.8036859668109668,0.864561454281065,0.8070296717171719,0.9329978813559322,0.8070296717171719
104,0.8629865176607762,0.8030088834776337,0.8649101477838901,0.8063525883838384,0.933395127118644,0.8063525883838384
105,0.8633710521323072,0.8028786751443,0.8650215972895395,0.8062744633838383,0.9331302966101694,0.8062744633838383
106,0.8624547070455438,0.8057258973665224,0.8642568991963191,0.8089827967171715,0.932865466101695,0.8089827967171715
107,0.8639181583335449,0.8042936056998559,0.865771950396884,0.8075505050505051,0.9339247881355932,0.8075505050505051
108,0.8617109221551755,0.8029915223665223,0.8634359246200484,0.8064346590909091,0.9318723516949152,0.8064346590909091
109,0.8625575868193719,0.8029915223665224,0.8645018674166584,0.8065088383838384,0.9327330508474576,0.8065088383838384
110,0.8634641106304243,0.8032519390331889,0.8653162212302176,0.8068343592171716,0.9340572033898306,0.8068343592171716
111,0.8630384376246399,0.8036165223665225,0.8649763554110084,0.8068734217171717,0.933395127118644,0.8068734217171717
112,0.8621553277157753,0.8041633973665223,0.8641708292810649,0.8074202967171717,0.9324020127118644,0.8074202967171717
113,0.863343150346593,0.8013595779220779,0.8652191167104436,0.8046164772727273,0.933792372881356,0.8046164772727273
114,0.863837500629079,0.8054654806998557,0.8657752607782402,0.8087223800505051,0.9344544491525424,0.8087223800505051
115,0.8633910672807655,0.8029915223665224,0.865339393899709,0.8065088383838384,0.9336599576271186,0.8065088383838384
116,0.863168378452409,0.8035123556998557,0.8648891820353021,0.8071040764790763,0.932865466101695,0.8071040764790763
117,0.8631905049840696,0.8029915223665223,0.8650160799872797,0.8063135258838383,0.932865466101695,0.8063135258838383
118,0.8639608780167571,0.8022970779220778,0.8659308487019689,0.805988005050505,0.9341896186440678,0.805988005050505
119,0.8645942643161922,0.8045540223665224,0.866311542557901,0.8081457431457432,0.9348516949152542,0.8081457431457432
120,0.8632545056902842,0.8023404806998558,0.8651352537160931,0.805736268939394,0.933792372881356,0.805736268939394
121,0.8637236340195821,0.8006217306998556,0.8654453261030987,0.804260799963925,0.9336599576271186,0.804260799963925
122,0.8626306827147666,0.8045540223665224,0.8644632463008391,0.8078109217171717,0.932865466101695,0.8078109217171717
123,0.8625984148560949,0.8030783279220779,0.8645890407923643,0.8063352272727272,0.932865466101695,0.8063352272727272
124,0.8646009853934905,0.8030088834776336,0.8666017526567712,0.806395991161616,0.9348516949152542,0.806395991161616
125,0.8630152649551485,0.8023838834776336,0.8649145616256978,0.8059011994949495,0.9335275423728814,0.8059011994949495
126,0.8636611571397058,0.8048144390331889,0.8653901530804999,0.8080713383838383,0.9336599576271186,0.8080713383838383
127,0.8627603655907418,0.8061165223665224,0.8644809016680707,0.809503630050505,0.932468220338983,0.809503630050505
128,0.8624367364038974,0.8031651334776334,0.8642050365550762,0.8066173453282828,0.9323358050847458,0.8066173453282828
129,0.8635318420838813,0.802080064033189,0.8654133257499916,0.8053369633838383,0.9339247881355932,0.8053369633838383
130,0.8616321513203135,0.8040765918109669,0.8635462706652458,0.8075381042568542,0.9318061440677966,0.8075381042568542
131,0.8637369758595924,0.8039463834776335,0.8655722240550763,0.8077241161616162,0.9340572033898306,0.8077241161616162
132,0.8625677854690037,0.8041373556998558,0.8645614542810651,0.8074686598124099,0.9329978813559322,0.8074686598124099
133,0.8633454098132329,0.8030822736291487,0.8652246340127036,0.8066367920274171,0.9335275423728814,0.8066367920274171
134,0.8636588403504452,0.8070279806998558,0.865445326103099,0.8102848800505051,0.9336599576271186,0.8102848800505051
135,0.8634014761133405,0.8047623556998558,0.8651352537160931,0.8082796717171716,0.9336599576271186,0.8082796717171716
136,0.8626531197439564,0.8060297168109669,0.8645769027273927,0.8092866161616163,0.9331302966101694,0.8092866161616163
137,0.8638167450634348,0.8032519390331889,0.8656991220070537,0.8067692550505049,0.9339247881355932,0.8067692550505049
138,0.8634596920117312,0.807158189033189,0.8652731862725903,0.8104150883838382,0.9336599576271186,0.8104150883838382
139,0.863770557361659,0.8057258973665224,0.8655987071059238,0.8089827967171718,0.9340572033898306,0.8089827967171718
140,0.8639161568186993,0.8026443001443001,0.8656207763149634,0.8059011994949495,0.9339247881355932,0.8059011994949495
141,0.8633241240133454,0.8062467306998559,0.865197047501404,0.8097640467171717,0.933792372881356,0.8097640467171717
142,0.8655633127759716,0.8046581890331892,0.8674150030098785,0.8083491161616163,0.9359110169491526,0.8083491161616163
143,0.8635620033362352,0.8045974251443002,0.8653669804110083,0.8079411300505052,0.933792372881356,0.8079411300505052
144,0.863788160183155,0.8050748556998558,0.865787398843212,0.8084712639790763,0.9340572033898306,0.8084712639790763
145,0.86399582093107,0.806376939033189,0.8657145704533815,0.8096338383838384,0.9340572033898306,0.8096338383838384
146,0.8657198942917959,0.8068109668109668,0.8677173511737205,0.8103282828282828,0.9363082627118644,0.8103282828282828
147,0.8641705880483689,0.8045540223665223,0.8659915390268277,0.8080713383838384,0.9344544491525424,0.8080713383838384
148,0.8611711150343301,0.8057693001443001,0.8632196463714604,0.8092866161616162,0.9320709745762712,0.8092866161616162
149,0.8610947708570854,0.8042936056998556,0.8629239189703303,0.8079411300505048,0.9308792372881356,0.8079411300505048
150,0.8622739974832138,0.8075922168109669,0.8642304161454718,0.8109011994949495,0.9327330508474576,0.8109011994949495
