epoch,train_acc,test_acc
338,0.8764076576576577,0.7962171052631579
339,0.8766188063063064,0.8007894736842105
340,0.8754457582582583,0.7922697368421052
341,0.8745542417417417,0.7957565789473684
342,0.8759384384384384,0.8007894736842105
343,0.8768768768768769,0.8020723684210527
344,0.8744369369369369,0.8029934210526316
345,0.876829954954955,0.8004276315789474
346,0.8736627252252253,0.8008881578947369
347,0.8740381006006006,0.7999671052631578
348,0.8744369369369369,0.7995065789473684
349,0.8769941816816816,0.7961184210526316
350,0.8734281156156156,0.8029934210526316
351,0.8741788663663664,0.7991447368421053
352,0.8746950075075075,0.7991447368421053
353,0.8736158033033032,0.7927302631578947
354,0.8710585585585585,0.8007894736842105
355,0.8779326201201201,0.7974013157894737
356,0.8747653903903904,0.7995065789473684
357,0.8779326201201201,0.7999671052631578
358,0.8745073198198199,0.7961184210526316
359,0.872043918918919,0.7991447368421053
360,0.8769237987987989,0.7995065789473684
361,0.872606981981982,0.7995065789473684
362,0.8747653903903904,0.7999671052631578
363,0.8751407657657658,0.8033552631578947
364,0.8739207957957957,0.8046381578947369
365,0.8769237987987989,0.7974013157894737
366,0.871410472972973,0.8033552631578947
367,0.8763607357357357,0.795296052631579
368,0.8706362612612611,0.7990460526315789
369,0.8762434309309309,0.7982236842105263
370,0.8733342717717718,0.7919078947368421
371,0.8772053303303303,0.794375
372,0.8759853603603605,0.80125
373,0.8763372747747747,0.7995065789473684
374,0.8730527402402402,0.7978618421052632
375,0.875,0.7978618421052632
376,0.8769003378378378,0.7977631578947368
377,0.8742961711711712,0.80125
378,0.8782610735735735,0.7999671052631578
379,0.8728181306306307,0.7991447368421053
380,0.876196509009009,0.7991447368421053
381,0.8768768768768769,0.7974013157894737
382,0.8737565690690691,0.796578947368421
383,0.8776745495495496,0.7991447368421053
384,0.8761261261261261,0.796578947368421
385,0.8747419294294293,0.7991447368421053
386,0.8765718843843844,0.7982236842105263
387,0.8725365990990991,0.8025328947368421
388,0.8753519144144145,0.7999671052631578
389,0.8752580705705707,0.7969407894736843
390,0.8714573948948949,0.7978618421052632
391,0.876829954954955,0.7948355263157895
392,0.8742492492492492,0.7982236842105263
393,0.8762434309309309,0.7930921052631579
394,0.8746480855855855,0.7986842105263158
395,0.876759572072072,0.7991447368421053
396,0.876806493993994,0.7999671052631578
397,0.8735923423423423,0.805
398,0.8748826951951951,0.7991447368421053
399,0.8774634009009009,0.790625
400,0.8747888513513513,0.8029934210526316
401,0.8736627252252253,0.7957565789473684
402,0.8755396021021021,0.7956578947368421
403,0.8775807057057058,0.8020723684210527
404,0.8730292792792793,0.7957565789473684
405,0.8739442567567568,0.80125
406,0.8739677177177178,0.7995065789473684
407,0.874976539039039,0.7948355263157895
408,0.8767126501501502,0.7999671052631578
409,0.8739677177177178,0.7991447368421053
410,0.8752815315315314,0.7961184210526316
411,0.8713400900900902,0.7991447368421053
412,0.8753988363363363,0.7974013157894737
413,0.8724192942942942,0.7974013157894737
414,0.8734750375375374,0.7961184210526316
415,0.8747653903903904,0.8025328947368421
416,0.8733811936936936,0.80125
417,0.8742257882882882,0.7996052631578948
418,0.8739207957957957,0.7961184210526316
419,0.8754692192192193,0.7991447368421053
420,0.8739677177177178,0.7986842105263158
421,0.8752346096096096,0.7996052631578948
422,0.8746480855855855,0.7956578947368421
423,0.8770176426426427,0.7949342105263157
424,0.8760792042042043,0.7974013157894737
425,0.8769237987987989,0.7999671052631578
426,0.8751407657657658,0.8004276315789474
427,0.8787772147147147,0.7978618421052632
428,0.875023460960961,0.7990460526315789
429,0.8760322822822822,0.7982236842105263
430,0.8744838588588589,0.7991447368421053
431,0.8736392642642643,0.8004276315789474
432,0.8746950075075075,0.8033552631578947
433,0.8748826951951951,0.8007894736842105
434,0.8770880255255254,0.7986842105263158
435,0.8763372747747747,0.795296052631579
436,0.8758211336336336,0.7978618421052632
437,0.8759149774774774,0.8020723684210527
438,0.8742961711711712,0.7982236842105263
439,0.8722785285285286,0.7974013157894737
440,0.8764076576576577,0.7974013157894737
441,0.8756569069069069,0.7999671052631578
442,0.8748592342342342,0.8016118421052632
443,0.8768768768768769,0.80125
444,0.8772522522522523,0.796578947368421
445,0.8755630630630631,0.7986842105263158
446,0.8760322822822822,0.8017105263157894
447,0.8758680555555556,0.7999671052631578
448,0.8743430930930931,0.796578947368421
449,0.8778153153153152,0.8016118421052632
450,0.8782141516516517,0.7957565789473684
451,0.8736861861861861,0.7974013157894737
452,0.8734281156156156,0.7982236842105263
453,0.8718562312312312,0.80125
454,0.873803490990991,0.8007894736842105
455,0.874976539039039,0.8017105263157894
456,0.8752346096096096,0.8007894736842105
457,0.8752580705705707,0.7961184210526316
458,0.8761261261261261,0.8004276315789474
459,0.876829954954955,0.8041776315789474
460,0.8778622372372372,0.7991447368421053
461,0.8735923423423423,0.8007894736842105
462,0.8738269519519519,0.8007894736842105
463,0.8784018393393394,0.794375
464,0.8735454204204205,0.7986842105263158
465,0.8772053303303303,0.7961184210526316
466,0.8742257882882882,0.7978618421052632
467,0.8740615615615616,0.8016118421052632
468,0.8778622372372372,0.8020723684210527
469,0.8762434309309309,0.7986842105263158
470,0.871433933933934,0.7961184210526316
471,0.8773460960960962,0.7999671052631578
472,0.8732873498498498,0.796578947368421
473,0.8757742117117118,0.7982236842105263
474,0.8768768768768769,0.8025328947368421
475,0.8746950075075075,0.7974013157894737
476,0.8762199699699699,0.7986842105263158
477,0.8764545795795795,0.8020723684210527
478,0.8783079954954955,0.796578947368421
479,0.8757742117117118,0.795296052631579
480,0.8757038288288288,0.7982236842105263
481,0.8753988363363363,0.8004276315789474
482,0.8789883633633633,0.7969407894736843
483,0.8766188063063064,0.796578947368421
484,0.8756334459459459,0.80125
485,0.8758680555555556,0.8007894736842105
486,0.8753049924924925,0.7996052631578948
487,0.8743430930930931,0.7983223684210526
488,0.8755161411411411,0.8033552631578947
489,0.8754692192192193,0.7974013157894737
490,0.8716920045045045,0.7922697368421052
491,0.8755865240240239,0.7969407894736843
492,0.8720204579579579,0.8004276315789474
493,0.8753753753753752,0.7970394736842106
494,0.8745542417417417,0.7969407894736843
495,0.8772522522522523,0.8033552631578947
496,0.8746011636636637,0.8020723684210527
497,0.871996996996997,0.7991447368421053
498,0.876806493993994,0.80125
499,0.8723254504504504,0.7990460526315789
500,0.876829954954955,0.7964802631578948
501,0.8729823573573573,0.8007894736842105
502,0.875609984984985,0.7940131578947368
503,0.874319632132132,0.8025328947368421
504,0.8751407657657658,0.8007894736842105
505,0.8734984984984985,0.7974013157894737
506,0.8765249624624626,0.7986842105263158
507,0.8765718843843844,0.8020723684210527
508,0.8709412537537536,0.7986842105263158
509,0.8751407657657658,0.7995065789473684
510,0.8742727102102102,0.7935526315789474
511,0.8747184684684686,0.8029934210526316
512,0.8731231231231231,0.7991447368421053
513,0.8740381006006006,0.795296052631579
514,0.8723254504504504,0.8007894736842105
515,0.8736627252252253,0.7978618421052632
516,0.8772757132132132,0.7974013157894737
517,0.8755396021021021,0.7985855263157895
518,0.8757272897897898,0.80125
519,0.8735923423423423,0.8025328947368421
520,0.87256006006006,0.7940131578947368
521,0.8743430930930931,0.8033552631578947
522,0.8756569069069069,0.796578947368421
523,0.875680367867868,0.7974013157894737
524,0.8737565690690691,0.7970394736842106
525,0.8739207957957957,0.7990460526315789
526,0.8751407657657658,0.7964802631578948
527,0.8764545795795795,0.7957565789473684
528,0.8715746996996996,0.8020723684210527
529,0.8750703828828829,0.7978618421052632
530,0.8767830330330331,0.7986842105263158
531,0.876290352852853,0.796578947368421
532,0.874976539039039,0.7948355263157895
533,0.8748123123123124,0.7944736842105263
534,0.8759853603603605,0.8004276315789474
535,0.8760557432432432,0.7977631578947368
536,0.8751876876876876,0.80125
537,0.873709647147147,0.8007894736842105
538,0.8766188063063064,0.795296052631579
539,0.8764545795795795,0.8033552631578947
540,0.8754926801801801,0.8025328947368421
541,0.8743430930930931,0.7982236842105263
542,0.873803490990991,0.796578947368421
543,0.8759149774774774,0.8017105263157894
544,0.8748123123123124,0.7931907894736842
545,0.8758680555555556,0.7909868421052632
546,0.8742257882882882,0.7996052631578948
547,0.873240427927928,0.7986842105263158
548,0.8757272897897898,0.8004276315789474
549,0.8749061561561562,0.7970394736842106
550,0.8793168168168168,0.7986842105263158
551,0.8754926801801801,0.7978618421052632
552,0.8758211336336336,0.7982236842105263
553,0.8764545795795795,0.8033552631578947
554,0.8741788663663664,0.8003289473684211
555,0.874976539039039,0.8016118421052632
556,0.8758211336336336,0.8025328947368421
557,0.8767126501501502,0.7948355263157895
558,0.8724896771771772,0.7956578947368421
559,0.8743430930930931,0.795296052631579
560,0.8745542417417417,0.80125
561,0.8708474099099098,0.7944736842105263
562,0.8733811936936936,0.7961184210526316
563,0.8758211336336336,0.7999671052631578
564,0.8769707207207207,0.7991447368421053
565,0.8721612237237237,0.7940131578947368
566,0.8748826951951951,0.8007894736842105
567,0.8727712087087087,0.7982236842105263
568,0.877416478978979,0.8038157894736843
569,0.8738973348348348,0.794375
570,0.8757038288288288,0.7978618421052632
571,0.8741788663663664,0.8033552631578947
572,0.8765484234234233,0.7974013157894737
573,0.8759384384384384,0.7961184210526316
574,0.8757038288288288,0.7969407894736843
575,0.8770411036036037,0.7986842105263158
576,0.8757038288288288,0.8033552631578947
577,0.8776745495495496,0.8020723684210527
578,0.879246433933934,0.7935526315789474
579,0.8765484234234233,0.7982236842105263
580,0.8724427552552552,0.7978618421052632
581,0.8741788663663664,0.7995065789473684
582,0.8772053303303303,0.7986842105263158
583,0.8753988363363363,0.7991447368421053
584,0.8763372747747747,0.80125
585,0.8765484234234233,0.8029934210526316
586,0.8745542417417417,0.7974013157894737
587,0.8748123123123124,0.7999671052631578
588,0.8751407657657658,0.7978618421052632
589,0.8764076576576577,0.8033552631578947
590,0.8775103228228228,0.795296052631579
591,0.8745542417417417,0.7991447368421053
592,0.872606981981982,0.7999671052631578
593,0.873803490990991,0.8004276315789474
594,0.8757038288288288,0.7990460526315789
595,0.8753284534534534,0.795296052631579
596,0.8758211336336336,0.7978618421052632
597,0.8744134759759761,0.7996052631578948
598,0.8751876876876876,0.7986842105263158
599,0.8763607357357357,0.8017105263157894
600,0.8754926801801801,0.80125
601,0.8749061561561562,0.795296052631579
602,0.8738973348348348,0.7978618421052632
603,0.8757038288288288,0.7991447368421053
604,0.8743430930930931,0.7999671052631578
605,0.8753988363363363,0.7991447368421053
606,0.8751173048048049,0.7970394736842106
607,0.8762668918918919,0.7944736842105263
608,0.8763138138138139,0.7978618421052632
609,0.8745073198198199,0.8028947368421053
610,0.8739442567567568,0.80125
611,0.8751173048048049,0.8038157894736843
612,0.8741084834834834,0.7974013157894737
613,0.8729119744744746,0.8046381578947369
614,0.8763607357357357,0.795296052631579
615,0.878566066066066,0.8007894736842105
616,0.8716920045045045,0.8020723684210527
617,0.876806493993994,0.7999671052631578
618,0.8734984984984985,0.796578947368421
619,0.874390015015015,0.8020723684210527
620,0.874319632132132,0.7986842105263158
621,0.8756569069069069,0.7982236842105263
622,0.8745542417417417,0.796578947368421
623,0.8770411036036037,0.796578947368421
624,0.8778622372372372,0.7974013157894737
625,0.8751876876876876,0.7991447368421053
626,0.8773460960960962,0.7957565789473684
627,0.870190503003003,0.8017105263157894
628,0.8746011636636637,0.7974013157894737
629,0.873240427927928,0.8017105263157894
630,0.8772287912912913,0.7974013157894737
631,0.8738269519519519,0.80125
632,0.8741788663663664,0.7948355263157895
633,0.8789179804804805,0.7995065789473684
634,0.8778622372372372,0.80125
635,0.8784018393393394,0.7961184210526316
636,0.8733342717717718,0.7974013157894737
637,0.8761261261261261,0.8025328947368421
638,0.8757038288288288,0.7995065789473684
639,0.8762434309309309,0.8033552631578947
640,0.8718562312312312,0.8020723684210527
641,0.8765015015015015,0.8025328947368421
642,0.8796218093093092,0.8017105263157894
643,0.8765015015015015,0.8007894736842105
644,0.875609984984985,0.8007894736842105
645,0.8768768768768769,0.8007894736842105
646,0.8755161411411411,0.8046381578947369
647,0.8741319444444444,0.7986842105263158
648,0.8765484234234233,0.7990460526315789
649,0.8762434309309309,0.8004276315789474
650,0.875680367867868,0.8017105263157894
651,0.8760792042042043,0.7974013157894737
652,0.8758211336336336,0.7995065789473684
653,0.8746480855855855,0.8007894736842105
654,0.8747653903903904,0.7974013157894737
655,0.8753988363363363,0.7999671052631578
656,0.8755630630630631,0.8025328947368421
657,0.8755396021021021,0.7982236842105263
658,0.8772991741741741,0.796578947368421
659,0.8757742117117118,0.80125
660,0.8744603978978979,0.7982236842105263
661,0.8764076576576577,0.796578947368421
662,0.8759853603603605,0.8025328947368421
663,0.8735454204204205,0.7948355263157895
664,0.8733811936936936,0.8007894736842105
665,0.8723723723723724,0.7991447368421053
666,0.8763372747747747,0.8028947368421053
667,0.8765249624624626,0.7948355263157895
668,0.8739911786786788,0.7961184210526316
669,0.8776745495495496,0.7974013157894737
670,0.8748826951951951,0.796578947368421
671,0.8773460960960962,0.7948355263157895
672,0.8730527402402402,0.7986842105263158
673,0.8784018393393394,0.7974013157894737
674,0.875680367867868,0.8020723684210527
675,0.8780264639639639,0.7909868421052632
676,0.8741788663663664,0.7961184210526316
677,0.8732169669669669,0.7996052631578948
678,0.8751173048048049,0.8004276315789474
679,0.8734046546546547,0.7961184210526316
680,0.8769237987987989,0.7974013157894737
681,0.8754926801801801,0.7991447368421053
682,0.8753988363363363,0.7982236842105263
683,0.8773695570570571,0.7995065789473684
684,0.8750938438438438,0.794375
685,0.8749296171171171,0.796578947368421
686,0.8772991741741741,0.8003289473684211
687,0.8759853603603605,0.8007894736842105
688,0.8759384384384384,0.7914473684210526
689,0.8764545795795795,0.8007894736842105
690,0.8769237987987989,0.7957565789473684
691,0.875609984984985,0.7991447368421053
692,0.8756569069069069,0.7991447368421053
693,0.8750938438438438,0.7996052631578948
694,0.8768768768768769,0.8007894736842105
695,0.874976539039039,0.7974013157894737
696,0.8735454204204205,0.8016118421052632
697,0.876759572072072,0.7995065789473684
698,0.8746011636636637,0.7957565789473684
699,0.8748592342342342,0.7957565789473684
700,0.875609984984985,0.7974013157894737
701,0.8740146396396395,0.7986842105263158
702,0.8731231231231231,0.7991447368421053
703,0.8758680555555556,0.7986842105263158
704,0.8723019894894896,0.8007894736842105
705,0.8723489114114114,0.790625
706,0.873193506006006,0.7991447368421053
707,0.8764545795795795,0.7982236842105263
708,0.8777683933933934,0.7986842105263158
709,0.8776276276276276,0.7999671052631578
710,0.8743430930930931,0.7977631578947368
711,0.8729588963963963,0.7940131578947368
712,0.8743430930930931,0.7974013157894737
713,0.8746480855855855,0.8003289473684211
714,0.8758680555555556,0.7986842105263158
