accuracy,recall,precision
0.7105263157894737,0.7105263157894737,0.6973684210526315
0.7692307692307693,0.7692307692307693,0.7692307692307693
0.7105263157894737,0.7105263157894737,0.7105263157894737
0.7647058823529411,0.7647058823529411,0.7647058823529411
0.7272727272727273,0.7272727272727273,0.7272727272727273
0.8,0.8,0.8
0.7619047619047619,0.7857142857142857,0.7738095238095238
0.7647058823529411,0.7647058823529411,0.75
0.8157894736842105,0.8157894736842105,0.8026315789473685
0.8333333333333334,0.8333333333333334,0.8333333333333334
