accuracy,recall,precision
0.9230769230769231,0.9230769230769231,0.9230769230769231
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.96875,0.96875,0.96875
0.975,0.975,0.975
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.9714285714285714,0.9714285714285714,0.9714285714285714
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9428571428571428,0.9428571428571428,0.9428571428571428
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9444444444444444,0.9444444444444444,0.9444444444444444
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9487179487179487,0.9487179487179487,0.9487179487179487
1.0,1.0,1.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9565217391304348,0.9565217391304348,0.9565217391304348
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
0.9722222222222222,0.9722222222222222,0.9722222222222222
0.975609756097561,0.975609756097561,0.975609756097561
1.0,1.0,1.0
0.9473684210526315,0.9473684210526315,0.9473684210526315
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
0.967741935483871,0.967741935483871,0.967741935483871
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9310344827586207,0.9310344827586207,0.9310344827586207
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.972972972972973,0.972972972972973,0.972972972972973
0.967741935483871,0.967741935483871,0.967741935483871
0.95,0.95,0.95
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.9761904761904762,0.9761904761904762,0.9761904761904762
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
0.9736842105263158,0.9736842105263158,0.9736842105263158
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.9354838709677419,0.9354838709677419,0.9354838709677419
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
0.9032258064516129,0.9032258064516129,0.9032258064516129
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.9743589743589743,0.9743589743589743,0.9743589743589743
0.9411764705882353,0.9411764705882353,0.9411764705882353
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.972972972972973,0.972972972972973,0.972972972972973
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.9393939393939394,0.9393939393939394,0.9393939393939394
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.972972972972973,0.972972972972973,0.972972972972973
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9375,0.9375,0.9375
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.96,0.96,0.96
0.9230769230769231,0.9230769230769231,0.9230769230769231
1.0,1.0,1.0
1.0,1.0,1.0
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
1.0,1.0,1.0
0.9444444444444444,0.9444444444444444,0.9444444444444444
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
0.92,0.92,0.92
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
0.9333333333333333,0.9333333333333333,0.9333333333333333
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
0.9428571428571428,0.9428571428571428,0.9428571428571428
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9736842105263158,0.9736842105263158,0.9736842105263158
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.9459459459459459,0.9459459459459459,0.9459459459459459
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9444444444444444,0.9444444444444444,0.9444444444444444
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
0.9142857142857143,0.9142857142857143,0.9142857142857143
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9722222222222222,0.9722222222222222,0.9722222222222222
0.9375,0.9375,0.9375
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
0.9354838709677419,0.9354838709677419,0.9354838709677419
1.0,1.0,1.0
1.0,1.0,1.0
0.975,0.975,0.975
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9032258064516129,0.9032258064516129,0.9032258064516129
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
0.9375,0.9375,0.9375
0.9714285714285714,0.9714285714285714,0.9714285714285714
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9512195121951219,0.9512195121951219,0.9512195121951219
0.8695652173913043,0.8695652173913043,0.8695652173913043
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546
0.9743589743589743,0.9743589743589743,0.9743589743589743
0.9545454545454546,0.9545454545454546,0.9545454545454546
1.0,1.0,1.0
1.0,1.0,1.0
0.9459459459459459,0.9459459459459459,0.9459459459459459
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.975609756097561,0.975609756097561,0.975609756097561
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9310344827586207,0.9310344827586207,0.9310344827586207
0.96875,0.96875,0.96875
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.96875,0.96875,0.96875
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9393939393939394,0.9393939393939394,0.9393939393939394
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9743589743589743,0.9743589743589743,0.9743589743589743
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
0.975,0.975,0.975
1.0,1.0,1.0
1.0,1.0,1.0
0.9333333333333333,0.9333333333333333,0.9333333333333333
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9259259259259259,0.9259259259259259,0.9259259259259259
0.9583333333333334,0.9583333333333334,0.9583333333333334
0.90625,0.90625,0.90625
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.972972972972973,0.972972972972973,0.972972972972973
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9583333333333334,0.9583333333333334,0.9583333333333334
0.9393939393939394,0.9393939393939394,0.9393939393939394
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9230769230769231,0.9230769230769231,0.9230769230769231
1.0,1.0,1.0
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.975,0.975,0.975
0.9285714285714286,0.9285714285714286,0.9285714285714286
1.0,1.0,1.0
0.9333333333333333,0.9333333333333333,0.9333333333333333
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
1.0,1.0,1.0
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
0.9444444444444444,0.9444444444444444,0.9444444444444444
1.0,1.0,1.0
0.9743589743589743,0.9743589743589743,0.9743589743589743
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9512195121951219,0.9512195121951219,0.9512195121951219
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
0.96,0.96,0.96
0.9117647058823529,0.9117647058823529,0.9117647058823529
1.0,1.0,1.0
0.96,0.96,0.96
0.96875,0.96875,0.96875
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9259259259259259,0.9259259259259259,0.9259259259259259
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.95,0.95,0.95
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.9714285714285714,0.9714285714285714,0.9714285714285714
1.0,1.0,1.0
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9459459459459459,0.9459459459459459,0.9459459459459459
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.96875,0.96875,0.96875
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9473684210526315,0.9473684210526315,0.9473684210526315
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9473684210526315,0.9473684210526315,0.9473684210526315
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
1.0,1.0,1.0
0.9393939393939394,0.9393939393939394,0.9393939393939394
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.9428571428571428,0.9428571428571428,0.9428571428571428
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9791666666666666,0.9791666666666666,0.9791666666666666
1.0,1.0,1.0
0.96,0.96,0.96
1.0,1.0,1.0
0.975,0.975,0.975
0.9714285714285714,0.9714285714285714,0.9714285714285714
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9743589743589743,0.9743589743589743,0.9743589743589743
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
0.9111111111111111,0.9111111111111111,0.9111111111111111
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9743589743589743,0.9743589743589743,0.9743589743589743
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9210526315789473,0.9210526315789473,0.9210526315789473
0.96,0.96,0.96
0.9473684210526315,0.9473684210526315,0.9473684210526315
0.975609756097561,0.975609756097561,0.975609756097561
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9743589743589743,0.9743589743589743,0.9743589743589743
1.0,1.0,1.0
0.9354838709677419,0.9354838709677419,0.9354838709677419
0.925,0.925,0.925
0.9117647058823529,0.9117647058823529,0.9117647058823529
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
0.9428571428571428,0.9428571428571428,0.9428571428571428
0.9333333333333333,0.9333333333333333,0.9333333333333333
1.0,1.0,1.0
1.0,1.0,1.0
0.9487179487179487,0.9487179487179487,0.9487179487179487
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9583333333333334,0.9583333333333334,0.9583333333333334
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.9333333333333333,0.9333333333333333,0.9333333333333333
1.0,1.0,1.0
0.9354838709677419,0.9354838709677419,0.9354838709677419
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
0.96,0.96,0.96
1.0,1.0,1.0
0.9230769230769231,0.9230769230769231,0.9230769230769231
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.918918918918919,0.918918918918919,0.918918918918919
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
0.9310344827586207,0.9310344827586207,0.9310344827586207
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9714285714285714,0.9714285714285714,0.9714285714285714
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
1.0,1.0,1.0
0.96,0.96,0.96
1.0,1.0,1.0
1.0,1.0,1.0
0.9230769230769231,0.9230769230769231,0.9230769230769231
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
0.9,0.9,0.9
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9722222222222222,0.9722222222222222,0.9722222222222222
1.0,1.0,1.0
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.972972972972973,0.972972972972973,0.972972972972973
0.967741935483871,0.967741935483871,0.967741935483871
0.9642857142857143,0.9642857142857143,0.9642857142857143
0.9761904761904762,0.9761904761904762,0.9761904761904762
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
1.0,1.0,1.0
0.9473684210526315,0.9473684210526315,0.9473684210526315
0.88,0.88,0.88
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.96,0.96,0.96
0.9393939393939394,0.9393939393939394,0.9393939393939394
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.975609756097561,0.975609756097561,0.975609756097561
0.95,0.95,0.95
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9736842105263158,0.9736842105263158,0.9736842105263158
1.0,1.0,1.0
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9743589743589743,0.9743589743589743,0.9743589743589743
1.0,1.0,1.0
0.9032258064516129,0.9032258064516129,0.9032258064516129
0.967741935483871,0.967741935483871,0.967741935483871
0.9166666666666666,0.9166666666666666,0.9166666666666666
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.96875,0.96875,0.96875
0.972972972972973,0.972972972972973,0.972972972972973
1.0,1.0,1.0
0.9333333333333333,0.9333333333333333,0.9333333333333333
0.96875,0.96875,0.96875
0.9411764705882353,0.9411764705882353,0.9411764705882353
1.0,1.0,1.0
0.96875,0.96875,0.96875
0.9615384615384616,0.9615384615384616,0.9615384615384616
0.9615384615384616,0.9615384615384616,0.9615384615384616
0.9523809523809523,0.9523809523809523,0.9523809523809523
0.9393939393939394,0.9393939393939394,0.9393939393939394
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.9459459459459459,0.9459459459459459,0.9459459459459459
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
0.96,0.96,0.96
0.9565217391304348,0.9565217391304348,0.9565217391304348
1.0,1.0,1.0
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
1.0,1.0,1.0
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
1.0,1.0,1.0
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.9714285714285714,0.9714285714285714,0.9714285714285714
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
1.0,1.0,1.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
1.0,1.0,1.0
0.967741935483871,0.967741935483871,0.967741935483871
0.9615384615384616,0.9615384615384616,0.9615384615384616
1.0,1.0,1.0
1.0,1.0,1.0
0.9696969696969697,0.9696969696969697,0.9696969696969697
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.96,0.96,0.96
0.96875,0.96875,0.96875
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.96875,0.96875,0.96875
1.0,1.0,1.0
0.9333333333333333,0.9333333333333333,0.9333333333333333
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9743589743589743,0.9743589743589743,0.9743589743589743
1.0,1.0,1.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
0.96,0.96,0.96
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
