accuracy,recall,precision
0.33125,0.40625,0.875
0.3615646258503401,0.5302721088435375,1.0
0.3604395604395604,0.4505494505494506,0.9230769230769231
0.30260989010989015,0.4025824175824176,0.85
0.3603174603174603,0.4531746031746032,0.8666666666666667
0.3911764705882353,0.4708333333333333,0.96875
0.2886446886446887,0.38424908424908427,1.0
0.3551948051948052,0.6506493506493507,0.9090909090909091
0.3376212023270846,0.434065934065934,0.8666666666666667
0.4315873015873016,0.5782539682539682,1.0
0.28785822021116136,0.4525641025641026,0.9230769230769231
0.28253609135962077,0.35741219564748977,0.8823529411764706
0.3516369047619048,0.4016369047619047,0.9375
0.4093406593406594,0.5027472527472527,1.0
0.38221153846153844,0.6966346153846155,1.0
0.4021164021164021,0.5317460317460317,1.0
0.35773809523809524,0.5238095238095237,0.875
0.3194444444444445,0.3521825396825397,0.8333333333333334
0.3294261294261294,0.4208180708180708,1.0
0.3611111111111111,0.38333333333333336,0.8666666666666667
0.3173076923076923,0.37067307692307694,0.8125
0.3340773809523809,0.48854166666666665,0.9375
0.30187074829931976,0.41564625850340137,1.0
0.2380413703943116,0.3827515621633269,0.8529411764705882
0.29270833333333335,0.553125,0.9375
0.24473684210526314,0.40730994152046784,0.6842105263157895
0.3864583333333333,0.5037202380952381,0.9375
0.29753229226913436,0.341719683824947,0.6842105263157895
0.2687675070028011,0.35532212885154063,0.8823529411764706
0.23722943722943723,0.5047619047619047,0.8181818181818182
0.38824404761904757,0.5385416666666667,0.96875
0.4,0.5322222222222223,0.9222222222222223
0.34417582417582415,0.5093040293040293,1.0
0.29126984126984123,0.32936507936507936,0.7333333333333333
0.39845938375350143,0.4880952380952381,0.8947368421052632
0.2492063492063492,0.414726631393298,0.8333333333333334
0.34839743589743594,0.40608974358974353,0.9166666666666666
0.29277167277167276,0.46053724053724054,0.9333333333333333
0.23525641025641025,0.38477564102564105,0.8125
0.4328231292517007,0.4328231292517007,1.0
0.3585434173669468,0.3837535014005602,0.8235294117647058
0.3457410494562197,0.4949392712550607,0.9894736842105264
0.29589947089947083,0.4093915343915343,0.8240740740740741
0.2678182384064736,0.5337301587301586,0.8777777777777778
0.3515151515151515,0.42424242424242425,0.9090909090909091
0.34821428571428575,0.4595238095238095,0.96875
0.28189102564102564,0.39150641025641025,0.75
0.3416666666666667,0.4575,0.9
0.32190476190476186,0.4325925925925926,0.9
0.37086834733893553,0.5261904761904762,0.9166666666666667
0.3927318295739348,0.5333333333333334,0.8947368421052632
0.34855824682814296,0.4647058823529412,0.9411764705882353
0.3736111111111111,0.42361111111111116,0.9166666666666666
0.3727272727272727,0.45,0.9090909090909091
0.3588235294117647,0.4401960784313725,0.9705882352941176
0.32094017094017097,0.39328449328449333,0.9333333333333333
0.3484848484848485,0.47575757575757566,0.9090909090909091
0.321031746031746,0.44669312169312164,0.9166666666666666
0.35964912280701755,0.3991228070175438,0.8947368421052632
0.34710884353741506,0.3858843537414966,0.9285714285714286
0.4169172932330827,0.49436090225563906,0.9473684210526315
0.2701465201465202,0.3978632478632479,0.7564102564102563
0.32173382173382176,0.4096459096459097,0.8333333333333334
0.2371794871794872,0.31410256410256415,0.7692307692307693
0.34848484848484845,0.3939393939393939,0.8181818181818182
0.26488095238095233,0.3616071428571428,0.8020833333333334
0.28787878787878785,0.3060606060606061,0.8181818181818182
0.3047619047619048,0.38511904761904764,0.875
0.3448979591836735,0.4,1.0
0.3066801619433198,0.404251012145749,0.8947368421052632
0.35406855049712194,0.4178048142333857,0.9285714285714286
0.3055555555555555,0.4305555555555555,0.9166666666666666
0.24192612942612943,0.3880799755799756,0.9166666666666666
0.2555555555555556,0.37703703703703706,0.92
0.36967009025832553,0.4722222222222222,0.9351851851851853
0.24767540152155534,0.3901568516953132,0.9230769230769231
0.366289592760181,0.44256625727213966,0.8823529411764706
0.3757195185766614,0.5030088958660387,1.0
0.3126232741617357,0.39225133840518456,0.9230769230769231
0.2619047619047619,0.3833333333333333,0.8571428571428571
0.2649122807017544,0.4087719298245614,0.7894736842105263
0.34523809523809523,0.3840136054421769,0.9285714285714286
0.353992673992674,0.525946275946276,1.0
0.3083333333333333,0.44825396825396824,0.9
0.35454545454545455,0.4636363636363637,1.0
0.3809523809523809,0.5544566544566545,1.0
0.34782608695652173,0.4,0.8695652173913043
0.3485347985347986,0.42179487179487185,0.8421052631578947
0.3987394957983193,0.5058823529411764,0.9411764705882353
0.3422619047619047,0.5314153439153438,0.9166666666666666
0.38412698412698415,0.45555555555555555,0.8666666666666667
0.3930555555555555,0.5060185185185185,1.0
0.33557692307692305,0.46367521367521364,0.875
0.3206766917293233,0.48383458646616545,0.8947368421052632
0.37546620046620044,0.47665112665112663,1.0
0.3230952380952381,0.3716666666666667,0.85
0.38498168498168506,0.622954822954823,1.0
0.43333333333333335,0.48541666666666666,1.0
0.36390977443609024,0.412781954887218,0.8421052631578947
0.17203437588052972,0.31787827557058324,0.9102564102564104
0.3690476190476191,0.4377344877344877,1.0
0.3703155818540434,0.5428007889546351,1.0
0.41666666666666663,0.43589743589743585,0.9230769230769231
0.33769841269841266,0.44047619047619047,0.8333333333333334
0.33484848484848484,0.5075757575757575,0.9090909090909091
0.22010582010582008,0.382010582010582,0.8333333333333334
0.3942684766214178,0.5641025641025641,0.9846153846153847
0.26765873015873015,0.4462301587301587,0.9166666666666666
0.32653061224489793,0.4397959183673469,0.9285714285714286
0.3550125313283208,0.5280701754385965,1.0
0.38231292517006804,0.5680272108843537,1.0
0.20535714285714285,0.3107142857142857,0.75
0.3223809523809524,0.4327513227513228,0.9333333333333333
0.32703081232493003,0.3787114845938375,0.9411764705882353
0.4059523809523809,0.4702380952380952,1.0
0.33849206349206346,0.38478835978835974,0.8796296296296295
0.3055555555555555,0.3055555555555555,0.75
0.22222222222222224,0.3222222222222222,0.7333333333333333
0.3242296918767507,0.39397759103641455,0.9411764705882353
0.31622023809523814,0.4376488095238095,0.875
0.22023809523809526,0.24404761904761907,0.5714285714285714
0.23169934640522874,0.33,0.7333333333333333
0.30634920634920637,0.4155328798185941,0.9523809523809523
0.28541666666666665,0.48385416666666664,0.8125
0.33521303258145363,0.4457393483709274,0.9736842105263158
0.3148809523809524,0.45,0.9166666666666666
0.2841269841269841,0.39436507936507936,0.8666666666666667
0.3018518518518518,0.3955026455026455,0.8333333333333334
0.193015873015873,0.3676190476190476,0.8333333333333334
0.2474781628627782,0.4750352211890674,0.9230769230769231
0.21848739495798317,0.35714285714285715,0.5714285714285714
0.34404761904761905,0.4418253968253968,0.95
0.4166666666666667,0.5361111111111111,1.0
0.3059523809523809,0.32023809523809527,0.7857142857142857
0.2536507936507936,0.4441269841269841,0.8666666666666667
0.3346153846153846,0.40384615384615385,0.8461538461538461
0.3970588235294117,0.5595238095238095,0.9166666666666666
0.3462962962962963,0.42592592592592593,0.8240740740740741
0.3023342670401494,0.5122751322751323,0.9866666666666667
0.3819444444444445,0.42361111111111116,0.9166666666666666
0.35079365079365077,0.49880952380952376,0.9333333333333333
0.303047619047619,0.4001904761904762,0.88
0.33664021164021163,0.4400132275132275,0.9444444444444444
0.3006837606837607,0.3642735042735043,0.8666666666666667
0.30027472527472526,0.47431318681318685,0.8125
0.36515151515151517,0.44999999999999996,0.9545454545454546
0.34632478632478636,0.4478632478632479,0.8666666666666667
0.3977920227920228,0.4063390313390313,0.8888888888888888
0.331959706959707,0.3956959706959707,0.8571428571428571
0.278222571079714,0.4285365428222571,0.9047619047619048
0.3277777777777777,0.4255555555555556,0.788888888888889
0.33299595141700405,0.3726720647773279,0.9473684210526315
0.28108465608465605,0.36097883597883595,0.8055555555555556
0.2507002801120448,0.4390756302521008,0.8137254901960783
0.4122448979591837,0.5387755102040817,0.9285714285714286
0.2068452380952381,0.34404761904761905,0.71875
0.2722222222222222,0.38055555555555554,0.75
0.2974077204846436,0.5108763031839956,0.9230769230769231
0.28412698412698406,0.4527777777777777,0.8333333333333334
0.23461538461538461,0.4115384615384615,0.8461538461538461
0.29395604395604397,0.35775335775335776,0.7777777777777778
0.3555555555555555,0.4717460317460318,1.0
0.34807692307692306,0.4173076923076923,0.8
0.33431372549019606,0.419187675070028,0.8823529411764706
0.322721396250808,0.5021978021978022,1.0
0.32261904761904764,0.5388888888888888,0.9375
0.4025974025974026,0.46753246753246747,1.0
0.30357142857142855,0.3988095238095238,0.75
0.3363636363636364,0.509090909090909,1.0
0.28537192654839716,0.38994708994709,1.0
0.33717948717948715,0.44487179487179485,0.8461538461538461
0.32760180995475113,0.49615384615384617,0.9230769230769231
