accuracy,recall,precision
0.8792410714285712,0.8811941964285712,0.953125
0.8184895833333334,0.8202799479166668,0.88671875
0.8631277901785714,0.8650809151785714,0.9375
0.84932856856685,0.8545369019001834,0.94921875
0.8170789930555555,0.8181253100198412,0.89453125
0.8392299107142858,0.842485119047619,0.9140625
0.8803385416666667,0.8822916666666667,0.94140625
0.8975911458333333,0.8995442708333333,0.94921875
0.8193405877976189,0.8219447544642856,0.91015625
0.8103916266025639,0.8139723557692305,0.9140625
0.8588324652777778,0.8603670634920635,0.9296875
0.86728515625,0.8701218377976191,0.921875
0.8818359375000002,0.8831380208333335,0.953125
0.8784877232142857,0.8823939732142857,0.94921875
0.8307012648809523,0.8309802827380951,0.91796875
0.8747504340277779,0.8754014756944445,0.94140625
0.8533637152777778,0.8577349950396825,0.9296875
0.8425781250000001,0.8489025297619048,0.921875
0.8548177083333335,0.8550967261904764,0.92578125
0.8665287078373015,0.8678307911706349,0.94140625
0.8010416666666667,0.8046223958333333,0.8984375
0.8617621527777778,0.8642733134920636,0.93359375
0.8628999255952381,0.8628999255952381,0.91015625
0.8819661458333334,0.8844075520833334,0.953125
0.8508231026785714,0.8533342633928572,0.921875
0.8611328125000001,0.8654343377976191,0.93359375
0.8638020833333332,0.8640811011904761,0.91015625
0.8424851190476191,0.8431361607142858,0.91796875
0.8583100818452379,0.8583100818452379,0.92578125
0.8606491815476189,0.8630673363095236,0.9375
0.8423936631944444,0.8462999131944445,0.91796875
0.8447916666666666,0.84609375,0.91015625
0.8597377232142858,0.8661551339285714,0.921875
0.8558919270833334,0.8564499627976191,0.92578125
0.8361979166666667,0.8372442336309524,0.890625
0.8420572916666668,0.843359375,0.91796875
0.8695963541666668,0.8715494791666668,0.94140625
0.8461121127136753,0.8498788537851039,0.9453125
0.8345377604166667,0.8375139508928572,0.92578125
0.8508184523809524,0.851376488095238,0.91015625
0.8596137152777779,0.8632641989087301,0.9296875
0.904301525297619,0.906254650297619,0.97265625
0.8573288690476192,0.8573288690476192,0.921875
0.8658975789835166,0.8676646920787546,0.9296875
0.8579473586309523,0.8616908482142857,0.9296875
0.8512369791666666,0.8564918154761905,0.91796875
0.8569010416666668,0.8613653273809524,0.9375
0.8659505208333333,0.8662295386904763,0.9453125
0.8614583333333333,0.8627604166666667,0.91015625
0.8530674078525642,0.8543694911858976,0.921875
0.8532335069444446,0.8532335069444446,0.92578125
0.8615234375,0.8615234375,0.94140625
0.8677483974358975,0.8703525641025642,0.93359375
0.8456535218253968,0.8466300843253968,0.91796875
0.8740234375,0.8758835565476191,0.9296875
0.8759207589285714,0.8784784226190476,0.9296875
0.8564980158730159,0.8580326140873016,0.93359375
0.8707728794642858,0.8727260044642858,0.94140625
0.8292067307692308,0.8292067307692308,0.890625
0.8612180679563491,0.861776103670635,0.94140625
0.8321614583333333,0.8343936011904762,0.90234375
0.8338851686507937,0.8396515376984127,0.93359375
0.8525390625000001,0.8535156250000001,0.91796875
0.8626720610119047,0.8626720610119047,0.9375
0.8236979166666666,0.8276041666666666,0.89453125
0.8308314732142855,0.8308314732142855,0.90625
0.8790114182692307,0.880313501602564,0.94921875
0.8638780381944445,0.8705512152777779,0.94140625
0.8314202724358976,0.8368611206501831,0.9296875
0.8640124198717949,0.8665235805860806,0.91796875
0.8674944196428571,0.8686104910714285,0.93359375
0.8802455357142857,0.8808965773809523,0.93359375
0.8822916666666666,0.8841517857142857,0.9375
0.8569444444444444,0.8579210069444444,0.90625
0.9068080357142857,0.9068080357142857,0.96484375
0.8619791666666666,0.864071800595238,0.9375
0.8543123759920636,0.8543123759920636,0.92578125
0.868266369047619,0.868266369047619,0.9140625
0.8552827380952381,0.8563290550595238,0.9375
0.8910807291666666,0.892196800595238,0.9375
0.8663085937499999,0.8668666294642857,0.9296875
0.8129603794642857,0.8148204985119047,0.90625
0.8416015625000001,0.8416015625000001,0.8828125
0.8755859374999999,0.8767020089285713,0.94140625
0.8259515224358974,0.8309738438644688,0.91015625
0.8993489583333334,0.9015811011904763,0.95703125
0.8798936631944444,0.88045169890873,0.95703125
0.8637369791666667,0.8655040922619047,0.9375
0.8385292658730158,0.8404823908730158,0.90625
0.8472811259920635,0.8472811259920635,0.90625
