accuracy,recall,precision
0.9113467261904762,0.9189360119047619,0.984375
0.8950892857142857,0.9125,0.96875
0.8851562500000001,0.89140625,0.934375
0.9036458333333334,0.9130208333333334,0.9348958333333334
0.8919270833333334,0.8919270833333334,0.96875
0.8782552083333334,0.9001302083333333,0.9427083333333334
0.8645833333333334,0.8697916666666666,0.8854166666666666
0.8723958333333334,0.8723958333333334,0.9375
0.8394717261904762,0.8517485119047619,0.9140625
0.9083333333333333,0.9177083333333335,0.984375
0.84375,0.84375,0.875
0.8641183035714286,0.87890625,0.921875
0.9127604166666666,0.9127604166666666,0.953125
0.8386489812271062,0.8639322916666667,0.9520089285714286
0.8821614583333334,0.8899739583333334,0.90625
0.8411458333333334,0.8411458333333334,0.9140625
0.955078125,0.962890625,0.984375
0.8567708333333334,0.8567708333333334,0.9140625
0.9293154761904762,0.9371279761904762,0.9791666666666666
0.8932291666666667,0.9080729166666668,0.9609375
0.8463541666666667,0.8463541666666667,0.890625
0.90625,0.90625,0.9609375
0.89453125,0.89453125,0.9296875
0.8651413690476191,0.8825520833333333,0.9375
0.9140625,0.9140625,0.9453125
0.875,0.878125,0.921875
0.9036458333333333,0.9036458333333333,0.94140625
0.8841145833333334,0.8841145833333334,0.93359375
0.9114583333333333,0.9114583333333333,0.9375
0.9375,0.9453125,0.9635416666666666
0.88671875,0.89609375,0.96484375
0.9817708333333333,0.9817708333333333,1.0
0.8457031250000001,0.8515625000000001,0.9036458333333334
0.9081101190476192,0.9192708333333335,0.984375
0.88046875,0.88671875,0.9296875
0.9153645833333333,0.9231770833333333,0.953125
0.8658854166666666,0.8658854166666666,0.91796875
0.8489583333333334,0.8489583333333334,0.9375
0.9,0.9057291666666667,0.9375
0.8582732371794872,0.8645833333333333,0.9363839285714286
0.8947792658730158,0.9066840277777778,0.9609375
0.8997395833333333,0.8997395833333333,0.953125
0.9153645833333333,0.9231770833333333,0.953125
0.8802083333333333,0.8802083333333333,0.9296875
0.96484375,0.96484375,0.984375
0.8325892857142857,0.8446428571428571,0.8828125
0.9088541666666666,0.9088541666666666,0.9427083333333334
0.8977864583333334,0.9036458333333334,0.9375
0.9661458333333334,0.9661458333333334,0.984375
0.8671875,0.87109375,0.9609375
0.9036458333333334,0.9036458333333334,0.953125
0.8971354166666666,0.8971354166666666,0.953125
0.9296875,0.9296875,0.953125
0.9296875,0.9296875,0.96875
0.87890625,0.8828125,0.921875
0.8939732142857143,0.8984375,0.96875
0.9114583333333334,0.9114583333333334,0.96875
0.8840029761904762,0.8989583333333333,0.9375
0.8723958333333334,0.9013020833333334,0.9309895833333334
0.9096726190476191,0.9239583333333333,0.953125
0.8893229166666666,0.8893229166666666,0.91015625
0.8298611111111112,0.8402777777777778,0.9049479166666666
0.8963541666666667,0.8963541666666667,0.9296875
0.876953125,0.8854166666666666,0.9140625
0.8776041666666666,0.8828124999999999,0.9088541666666666
0.8735119047619049,0.8802083333333335,0.9348958333333334
0.9047619047619047,0.9114583333333333,0.96875
0.8450520833333333,0.8567708333333333,0.8984375
0.8338913690476191,0.8428199404761905,0.90234375
0.9296875,0.9296875,0.9453125
0.84765625,0.8622395833333333,0.9205729166666666
0.8969494047619048,0.9036458333333334,0.9375
0.7942708333333334,0.7942708333333334,0.8671875
0.859375,0.859375,0.921875
0.8658854166666666,0.8736979166666666,0.9244791666666666
0.9631696428571429,0.96875,0.984375
0.8359375,0.8359375,0.8828125
0.8843936011904762,0.8947172619047619,0.96875
0.9140625000000001,0.9140625000000001,0.9635416666666667
0.9135044642857142,0.93359375,0.96875
0.9244791666666666,0.9244791666666666,0.9765625
0.8203125,0.8390624999999998,0.9218749999999999
0.91875,0.91875,0.95
0.9192708333333334,0.9270833333333334,0.96875
0.9231770833333334,0.9231770833333334,0.953125
0.9002976190476191,0.9092261904761905,0.96875
0.900173611111111,0.9184027777777778,0.9583333333333334
0.9322916666666667,0.9375,0.9557291666666666
0.890625,0.890625,0.90625
0.922061011904762,0.9309895833333334,0.9609375
0.90625,0.90625,0.9453125
0.8784226190476191,0.8958333333333333,0.9375
0.9384114583333334,0.9579427083333333,0.9807291666666667
0.9388020833333334,0.94140625,0.984375
0.859375,0.859375,0.90625
0.8736979166666666,0.8776041666666666,0.9140625
0.9583333333333333,0.9583333333333333,0.9765625
0.8753348214285714,0.88203125,0.953125
0.8511904761904763,0.855654761904762,0.921875
0.8902529761904762,0.8947172619047619,0.9375
0.9140625,0.9140625,0.9375
0.9034598214285714,0.927734375,0.96875
0.9182291666666667,0.9244791666666666,0.9713541666666666
0.900390625,0.90625,0.984375
0.8967633928571428,0.90234375,0.921875
