accuracy,recall,precision
0.8051153273809523,0.807626488095238,0.875
0.7477213541666666,0.7502929687500001,0.8125
0.7698614211309524,0.7739350818452381,0.8359375
0.7537434895833335,0.7578572144001834,0.8515625
0.8025003100198412,0.8044534350198412,0.87890625
0.8059895833333334,0.807328869047619,0.875
0.8276041666666667,0.8295572916666667,0.88671875
0.8409505208333333,0.8409505208333333,0.8828125
0.7585611979166665,0.7591192336309524,0.83984375
0.772265625,0.7755608974358973,0.87109375
0.7891710069444445,0.7926587301587301,0.84765625
0.80205078125,0.8053431919642857,0.859375
0.8186848958333335,0.8186848958333335,0.8828125
0.8355189732142857,0.8355189732142857,0.89453125
0.7988932291666667,0.8046130952380951,0.88671875
0.8158311631944444,0.8197374131944445,0.87890625
0.8152126736111112,0.8180214533730158,0.8828125
0.7817057291666666,0.7851004464285715,0.85546875
0.7884114583333335,0.7886904761904764,0.85546875
0.8252650669642857,0.8287682911706349,0.90234375
0.7388671875,0.74375,0.83203125
0.8041449652777778,0.8086092509920635,0.875
0.8266276041666666,0.8277436755952381,0.87109375
0.8331380208333334,0.8352539062500001,0.90234375
0.8036225818452382,0.8041806175595239,0.87109375
0.8077473958333334,0.8087937127976191,0.875
0.8028645833333332,0.8035342261904761,0.84765625
0.7911458333333333,0.7923549107142858,0.87109375
0.7933919270833332,0.7945079985119047,0.85546875
0.8210286458333331,0.8227027529761902,0.890625
0.7916124131944444,0.7951931423611112,0.859375
0.8016927083333333,0.8067057291666666,0.8671875
0.7917968750000002,0.7948660714285716,0.84375
0.8083658854166668,0.8089239211309525,0.87109375
0.7748372395833333,0.775395275297619,0.8203125
0.7774739583333334,0.7805338541666668,0.8515625
0.8123046875000001,0.8136067708333334,0.87890625
0.7684678819444445,0.7756601037851037,0.8671875
0.7645600818452382,0.7658993675595238,0.84765625
0.8253348214285714,0.8272879464285714,0.87890625
0.8041124131944444,0.8046704489087301,0.87109375
0.8197591145833333,0.820317150297619,0.87109375
0.7503255208333335,0.7528366815476192,0.8125
0.8046316964285715,0.8080943795787546,0.875
0.8089564732142857,0.8089564732142857,0.87890625
0.8184988839285714,0.8200334821428571,0.87890625
0.8022135416666667,0.805375744047619,0.87890625
0.8141927083333333,0.8144717261904763,0.8828125
0.8425781250000001,0.8445312500000001,0.89453125
0.7967773437500001,0.7990309495192308,0.859375
0.8031032986111111,0.8044053819444444,0.875
0.7716796874999999,0.7736328124999999,0.84765625
0.7958333333333334,0.7974358974358976,0.85546875
0.7906032986111111,0.7929191468253968,0.86328125
0.8011067708333334,0.8055710565476191,0.85546875
0.8050502232142858,0.8081659226190476,0.859375
0.8233878968253968,0.8274336557539682,0.8984375
0.8314499627976191,0.8330124627976191,0.90234375
0.7841796875000001,0.7852614182692308,0.84375
0.7838371155753968,0.789510478670635,0.86328125
0.7852864583333333,0.7855654761904762,0.84375
0.7990389384920635,0.8025421626984127,0.89453125
0.7945963541666666,0.7975260416666666,0.85546875
0.8335611979166666,0.8346772693452381,0.90234375
0.7611979166666666,0.7631510416666666,0.828125
0.7912109374999999,0.7927455357142855,0.8671875
0.8292317708333333,0.831485376602564,0.90234375
