epoch,train_acc,test_acc,train_recall,test_recall,train_precision,test_precision
21,0.7167719976279759,0.6890474873499529,0.7217188124375625,0.6951307043891851,0.7912092391304348,0.6951307043891851
22,0.7258186461787004,0.6943508551332745,0.731030746314374,0.6996663720061962,0.8011548913043478,0.6996663720061962
23,0.7304373622113092,0.7012354699467693,0.7352364754810408,0.7072952996018246,0.805570652173913,0.7072952996018246
24,0.7347181404419855,0.7030260897495729,0.7393365660607507,0.7088192382600572,0.8087975543478261,0.7088192382600572
25,0.7366397269887419,0.7014535400686172,0.7414174084520553,0.7071296787383687,0.8122894021739131,0.7071296787383687
26,0.7436577179425347,0.7058447468364276,0.7476679385492224,0.7113462756141113,0.8187228260869566,0.7113462756141113
27,0.7466026998363955,0.7039597289750421,0.7509784041818687,0.7095016951233263,0.8212432065217391,0.7095016951233263
28,0.7556297308707296,0.7125285801612757,0.7599972524079183,0.7179558632749063,0.8305570652173913,0.7179558632749063
29,0.7582975540461951,0.7083411247086743,0.7629281647926348,0.7128802440660679,0.8341983695652174,0.7128802440660679
30,0.7593853921026136,0.7122733606910928,0.7637816521114756,0.7179664830564967,0.8346603260869564,0.7179664830564967
31,0.7649584219939181,0.7184125490374933,0.7695068235659267,0.7240563510689191,0.8410190217391305,0.7240563510689191
32,0.7650534740772512,0.715740394555601,0.7692759908795914,0.7214117602898064,0.8404076086956521,0.7214117602898064
33,0.7699463446992317,0.7140849548939913,0.7740692103412891,0.7193067631323544,0.8454551630434782,0.7193067631323544
34,0.7756114450917441,0.715774574077374,0.7797196858847674,0.720823204304333,0.8517391304347826,0.720823204304333
35,0.7745460902133796,0.712591688975721,0.7785855470390115,0.7178950746374627,0.8504279891304347,0.7178950746374627
36,0.7769142643852224,0.7137618006411997,0.7805839618940843,0.7189680570645745,0.8520040760869566,0.7189680570645745
37,0.7790245209199012,0.7163446216794512,0.7826522687005024,0.7218857790803233,0.8550203804347826,0.7218857790803233
38,0.7818273968256986,0.7172533886074625,0.785403061272966,0.7222252143465893,0.8577513586956521,0.7222252143465893
39,0.7809024324105845,0.7148348361009288,0.7847637626187217,0.7204965896732701,0.8576290760869566,0.7204965896732701
40,0.7849600394887422,0.7157554823351887,0.7884662837539875,0.7209001678900168,0.8611277173913043,0.7209001678900168
41,0.7843436122113091,0.7185510172009527,0.7878562105353883,0.723699415038983,0.8610597826086956,0.723699415038983
42,0.7878820843256985,0.7219892808706401,0.7913882531078523,0.7270209274019469,0.8647214673913043,0.7270209274019469
43,0.7878631191988869,0.7223019081489213,0.7913087127998814,0.7276899338676835,0.8644599184782608,0.7276899338676835
44,0.7887312124959883,0.7190519898191516,0.7922549310969828,0.7246182051316418,0.8657404891304347,0.7246182051316418
45,0.7910983999959881,0.72156061159689,0.794868382183939,0.7268167518258006,0.8682506793478261,0.7268167518258006
46,0.7926522383112057,0.7198636341378735,0.7962553839955334,0.7251564552603343,0.8703192934782608,0.7251564552603343
47,0.7923685782439179,0.7213684545376122,0.7959264664230696,0.7265851053539545,0.8695822010869566,0.7265851053539545
48,0.7931153270793218,0.7183878623541957,0.7965142155172726,0.7235893458420243,0.8703532608695653,0.7235893458420243
49,0.7953014117713506,0.7199705942976502,0.7988675896114756,0.7251776462102827,0.8728260869565218,0.7251776462102827
50,0.7956923198329447,0.7177142221635329,0.7990883776549538,0.7232196024350392,0.8730434782608695,0.7232196024350392
51,0.7953639360337731,0.7253767923256854,0.7989622211461547,0.7304151209667569,0.8731385869565217,0.7304151209667569
52,0.7956298575744908,0.7204838174504179,0.7992333051911855,0.7258885484435923,0.8740455163043478,0.7258885484435923
53,0.800531823909032,0.7246916904606343,0.8039168423288668,0.7298931739484628,0.8776290760869564,0.7298931739484628
54,0.799046850435947,0.7242267269895011,0.8024727389062477,0.7294479530743618,0.8765251358695652,0.7294479530743618
55,0.7975059237731622,0.7247724326202921,0.8010006285607507,0.7298111324896839,0.8751426630434783,0.7298111324896839
56,0.7989605773057709,0.7264050947728226,0.8024765117129248,0.7314367413041293,0.8767051630434782,0.7314367413041293
57,0.8016306690177275,0.7250773701690821,0.8051535384339392,0.7303014455518296,0.8796399456521738,0.7303014455518296
58,0.8007878313470194,0.7241543374670492,0.8041239812044839,0.7293725262292897,0.8784510869565217,0.7293725262292897
59,0.8040661875865678,0.7235473791634139,0.8072198880716203,0.7287544310760465,0.8825747282608696,0.7287544310760465
60,0.8012631928571128,0.7220504009619411,0.8049413013390597,0.7272518844497696,0.8802343749999999,0.7272518844497696
61,0.8014035525257502,0.7206536544069398,0.8048240628257611,0.726217085507028,0.8797044836956521,0.726217085507028
62,0.803266765767445,0.7246998110801401,0.8067228252951758,0.7299360198837602,0.8817357336956522,0.7299360198837602
63,0.8036170820612057,0.7244362389727511,0.8070968250216722,0.7299194074164284,0.8811786684782609,0.7299194074164284
64,0.8045646961828178,0.7236919261906176,0.8082326280490343,0.7291529380487752,0.8829619565217391,0.7291529380487752
65,0.803668227247541,0.7300698607504892,0.8069754279913925,0.7357022011075267,0.8815455163043479,0.7357022011075267
66,0.8038514287550462,0.7272000338171323,0.8072832534313512,0.7327986852041054,0.8820176630434782,0.7327986852041054
67,0.806327226988742,0.7241930844229769,0.8096631948780386,0.7297833831727442,0.8842629076086956,0.7297833831727442
68,0.8058950930278206,0.7279130706132833,0.8090252751381319,0.7335164949358031,0.8837160326086956,0.7335164949358031
69,0.8067018590086696,0.7263217076113826,0.8100384610294596,0.7318732823056705,0.8855944293478261,0.7318732823056705
70,0.8065300406209883,0.728244670310361,0.8099208254098709,0.733501499963295,0.8852445652173913,0.733501499963295
71,0.8079556277716095,0.7277710649332008,0.8114165802211827,0.7335963385541856,0.8863009510869565,0.7335963385541856
72,0.8097238852444357,0.7293115298807622,0.8134180615014515,0.7348162323793505,0.8882823822463767,0.7348162323793505
73,0.8086255051655017,0.7286233231970326,0.8124800933611226,0.7342142097249734,0.8877072010869564,0.7342142097249734
74,0.810720355797207,0.7285202567161149,0.8142167514041666,0.7343874327337497,0.8894327445652174,0.7343874327337497
75,0.8098428115513713,0.72838069897343,0.8134973450462583,0.7341380814030104,0.8891711956521738,0.7341380814030104
76,0.8082328259470752,0.7278776604937345,0.8119405046568768,0.7341466292966704,0.8864877717391305,0.7341466292966704
77,0.8082730052537288,0.7312777406790514,0.8120660018197384,0.7374313876453545,0.8863960597826087,0.7374313876453545
78,0.8091742733696708,0.728521834436476,0.8129930050135552,0.7345133783695961,0.8873879076086956,0.7345133783695961
79,0.8102137604620623,0.7274235863866622,0.8140157874281517,0.7336709863822525,0.8889334239130434,0.7336709863822525
80,0.8105655622777735,0.7285667928376911,0.814568170610715,0.7345206504672269,0.8883106884057972,0.7345206504672269
81,0.8102023530798156,0.7280156182182532,0.8140413604360617,0.7340618036254898,0.8893885869565218,0.7340618036254898
82,0.8090149508647302,0.7273575696170416,0.8132931400008507,0.7337721129541392,0.8875373641304347,0.7337721129541392
83,0.811550446788643,0.7302074894317244,0.8156487106737617,0.7374409979992882,0.8897927989130435,0.7374409979992882
84,0.8111889238290392,0.7296060995528932,0.815288534919564,0.7359417900173201,0.8889203222049689,0.7359417900173201
85,0.8084833361931696,0.7295337100304412,0.8134449053739137,0.7363107843385875,0.8875747282608696,0.7363107843385875
86,0.8106076844162782,0.7302353315557444,0.8153662393709101,0.737108136366979,0.8895765398550723,0.737108136366979
87,0.8125824225781766,0.7303653940493805,0.8171999593288656,0.737706627129404,0.8907744565217391,0.737706627129404
88,0.8126891435387529,0.7296372827317957,0.8172257994213667,0.7369482430261786,0.890660099637681,0.7369482430261786
89,0.811462083781632,0.7294874921045682,0.8171351939312197,0.7368572390550964,0.8897390980848863,0.7368572390550964
90,0.8106217492689979,0.7292938965355494,0.8159671897961642,0.7367294834803076,0.8881397192028986,0.7367294834803076
91,0.8102730173849401,0.7293273070843737,0.8156676439879567,0.7368204454672348,0.88859375,0.7368204454672348
92,0.8115522145144259,0.7316016837920237,0.8170165202965817,0.739030131220694,0.8903345788043479,0.739030131220694
93,0.8107787487082664,0.7289935728244543,0.8155530436219126,0.7367487744965694,0.8890285326086957,0.7367487744965694
94,0.8129673337777107,0.7293359887648634,0.817611703645841,0.7366731407439377,0.8920906929347826,0.7366731407439377
95,0.8115667106990986,0.7301273041145468,0.8163745800263295,0.7368632958219168,0.8909120244565216,0.7368632958219168
96,0.8122426273530214,0.7309065798548436,0.8172992837853572,0.7383100426935068,0.8905995244565218,0.7383100426935068
97,0.8111513736866999,0.7301741295049441,0.816544920168901,0.7380866323478138,0.8902456974637682,0.7380866323478138
98,0.8108874497520894,0.7320146288947796,0.8166603739425582,0.7393367861022272,0.8893104619565217,0.7393367861022272
99,0.8102653019346293,0.7318897105650102,0.8150935681920736,0.7384468320933985,0.8886514945652174,0.7384468320933985
100,0.8130473108092843,0.7306654501868161,0.8179420033186166,0.738001691772629,0.892085597826087,0.738001691772629
101,0.8123519482291561,0.7315073960171796,0.8175992392929381,0.7392756147862393,0.8913009510869564,0.7392756147862393
102,0.8122920081220862,0.7313865611989331,0.8173079981329813,0.739097115835578,0.8910665760869566,0.739097115835578
103,0.8139006094203952,0.7320905890792408,0.8188658935701223,0.7397709084950155,0.892218070652174,0.7397709084950155
104,0.8119278802982947,0.731708601766764,0.817054099800788,0.7393705479921401,0.8908967391304349,0.7393705479921401
105,0.8109458278361131,0.732598621664602,0.8165845766835066,0.7400423531337197,0.8890092844202897,0.7400423531337197
106,0.8124950839845542,0.7324294034219474,0.8184265906760813,0.7407609041167712,0.891135643115942,0.7407609041167712
107,0.8135359290373726,0.7321287084825316,0.8195499102912488,0.7403580683566651,0.8925,0.7403580683566651
108,0.8118061396351987,0.7315913554889467,0.8181609204974525,0.7405308092507398,0.8904438405797102,0.7405308092507398
109,0.8134047704258301,0.7304498284041283,0.8192567989264662,0.7385174387958601,0.8920108695652174,0.7385174387958601
110,0.8112095515444702,0.7318034618519349,0.8174873434706147,0.7406600915220838,0.8897463768115942,0.7406600915220838
111,0.8131025543843988,0.7311041183185973,0.8191158861141877,0.7401929667709193,0.8907031250000002,0.7401929667709193
112,0.8121466222956544,0.7308498269192151,0.8177286136644153,0.7392420499607109,0.8898584692028986,0.7392420499607109
113,0.8135446042012788,0.7316842951505561,0.819207476438115,0.7399986309549524,0.8920391757246375,0.7399986309549524
114,0.8132905025039877,0.7304156223660468,0.8197712411003851,0.7388398417532419,0.891640625,0.7388398417532419
115,0.8122944289726728,0.7311458815046273,0.8180450667991429,0.7398499765113717,0.890425724637681,0.7398499765113717
116,0.8130759755133906,0.7311961829420233,0.81884790359663,0.7390830581744027,0.8912828351449277,0.7390830581744027
117,0.8122700971940952,0.7311278150597076,0.8186357082870331,0.739363857043606,0.8906793478260869,0.739363857043606
118,0.8129959204254382,0.7302656991572765,0.8188123656423589,0.7387646061470011,0.8909442934782609,0.7387646061470011
119,0.8142749153680712,0.7319607276676114,0.8202933351465113,0.7397823727808581,0.8922090126811595,0.7397823727808581
120,0.8136415123599225,0.7326261544316882,0.8195381387558697,0.7407592247505603,0.8913722826086957,0.7407592247505603
121,0.8134288043157781,0.7321827222031305,0.8196792393238556,0.7407724523709244,0.8916944875776397,0.7407724523709244
122,0.8145231716596356,0.7306076004402415,0.8209397828168207,0.7386180947032694,0.8925084918478261,0.7386180947032694
123,0.8140217982594851,0.7308999427424511,0.8202092143213066,0.7395307289947126,0.8921807065217391,0.7395307289947126
124,0.8139332660282048,0.7323087542178608,0.8203307076849026,0.7411980033669606,0.8925690670289855,0.7411980033669606
125,0.8119806484559371,0.7309602673444943,0.8179333426801157,0.7398883255217895,0.8896178668478261,0.7398883255217895
126,0.8121836023936058,0.7320526066768772,0.8184224202541117,0.740751800184155,0.890132472826087,0.740751800184155
127,0.8146550939247952,0.7319022592071694,0.8208208131504667,0.7405884002624247,0.8934476902173912,0.7405884002624247
128,0.8139708515084704,0.7327656744087218,0.8195509949176728,0.741456535366906,0.8913831198240166,0.741456535366906
129,0.8116902050809999,0.7313028580514827,0.8180149274977743,0.7401140259123153,0.889822803442029,0.7401140259123153
130,0.8126549348711373,0.7311226797346108,0.8193425965829156,0.7399271654856786,0.8916842164855071,0.7399271654856786
131,0.8151874721274347,0.7317764128065994,0.8215506508135583,0.7405002889795523,0.8930672554347826,0.7405002889795523
132,0.8130188671628038,0.7319064664614657,0.8195349416962869,0.7403194123998873,0.8909573951863355,0.7403194123998873
133,0.8143815755500539,0.7324449154624727,0.8209142617553791,0.7410847102288156,0.893243319746377,0.7410847102288156
134,0.8122260878557583,0.731910921201309,0.8190534473735053,0.7406314492885402,0.890595561594203,0.7406314492885402
135,0.8141406106065583,0.7315795999254715,0.8205660256108626,0.7403596681739503,0.891674026268116,0.7403596681739503
136,0.8142520871244548,0.7313482009391723,0.820957028657861,0.7402774212137796,0.8934793931159422,0.7402774212137796
137,0.8117347327529053,0.7312462987652593,0.8182056243405598,0.7399718719819619,0.8902185235507246,0.7399718719819619
138,0.8132690718004069,0.7305329329258242,0.8199733235231708,0.7389015853795567,0.8912375452898552,0.7389015853795567
139,0.815086432617428,0.731868384622945,0.8218866237645959,0.7405640827986361,0.893426177536232,0.7405640827986361
140,0.8147491215099061,0.7315776200410969,0.8208144284195574,0.7407885300926998,0.8932280344202898,0.7407885300926998
141,0.8152976039189528,0.7312441421054939,0.8216174625401018,0.7399477549975368,0.8938860313146997,0.7399477549975368
142,0.8144485888978924,0.7320696213082227,0.8205928887688398,0.7407840174990923,0.8920624676501034,0.7407840174990923
143,0.8140997423941548,0.7318457794698717,0.8200189469347079,0.7406523158154706,0.8920765398550724,0.7406523158154706
144,0.8139748429974312,0.7327517533467116,0.8204025316848008,0.7416015996630082,0.8917159193840579,0.7416015996630082
145,0.8138266994648617,0.7327987756006121,0.8206226831460358,0.7418131114178645,0.8919055706521739,0.7418131114178645
146,0.8117616565669384,0.7322948331558508,0.8182428706464883,0.7405734780088843,0.8896875808747412,0.7405734780088843
147,0.8124901108006578,0.7327096808037482,0.8186093954260562,0.7414440927899812,0.8913445425724636,0.7414440927899812
148,0.8117542524843815,0.7318642083043423,0.8182897337226482,0.7402583561887843,0.889693161231884,0.7402583561887843
149,0.8134894426508729,0.7318085240563024,0.8201169277205282,0.7398913548091649,0.8918472599637682,0.7398913548091649
150,0.8155284602550227,0.7325175701480106,0.8218090507488435,0.7412545453774072,0.8941723278985506,0.7412545453774072
151,0.8124300000365727,0.7323807459956839,0.819051833441694,0.7406833615916829,0.8909080615942031,0.7406833615916829
152,0.8138648587410477,0.7326476326416465,0.8201436880789801,0.7411752350984133,0.8926285099637681,0.7411752350984133
153,0.8121760741805748,0.7331055958073118,0.8182731211459133,0.741579670675804,0.8897452445652173,0.741579670675804
154,0.8149653785695735,0.7327059685205455,0.8213384299878865,0.7407817459353232,0.8934352355072462,0.7407817459353232
155,0.814026172847759,0.7320673433162576,0.8203870940634697,0.7409792619003908,0.892944972826087,0.7409792619003908
156,0.8136885801113891,0.732659874337446,0.8195336601709732,0.7409710458623502,0.892198822463768,0.7409710458623502
157,0.8135276528555231,0.7325879024468543,0.8201324514668606,0.7414137424642256,0.8917793251811595,0.7414137424642256
158,0.8128045714004444,0.7335207262958343,0.8192678903128122,0.7424877746961007,0.8914345561594202,0.7424877746961007
159,0.8135498321406104,0.7318190421920431,0.8198566749241852,0.7405720085634498,0.891475883152174,0.7405720085634498
160,0.813344074667784,0.732612542726612,0.8195102988515863,0.7415574277114002,0.8917640398550724,0.7415574277114002
161,0.8136389176286426,0.7325512900537682,0.820704641995233,0.741603648047847,0.8918268795289855,0.741603648047847
162,0.8146981469805855,0.7313162134322427,0.8208823090028932,0.7398477734480665,0.8926052989130434,0.7398477734480665
163,0.8143311764944748,0.7326069743018081,0.8206232951736517,0.7412818766607245,0.8923262001811595,0.7412818766607245
164,0.813607119028315,0.7326854384695006,0.8199390164768053,0.7415112674384102,0.8919067028985507,0.7415112674384102
165,0.8122116463228045,0.7320546064484834,0.8187757836875533,0.7410519298440829,0.8904789402173914,0.7410519298440829
166,0.8140686861259211,0.7326085652803234,0.8207178997689357,0.7416247550294848,0.8920329483695653,0.7416247550294848
167,0.813334052204212,0.7324419633134497,0.8197264525461706,0.7415382564202891,0.8917663043478261,0.7415382564202891
168,0.8143305179780213,0.7319833107237608,0.8204947964079249,0.7406868754043335,0.8928000452898549,0.7406868754043335
169,0.8119965557823063,0.7328169039169186,0.8183739466489127,0.7412837663494739,0.8898211050724639,0.7412837663494739
170,0.815197285664592,0.732673795399456,0.8216999241134771,0.7416744311239369,0.8928480848861284,0.7416744311239369
171,0.8124065584928357,0.7330413114365192,0.8188970489146271,0.7425110206599649,0.8906634963768117,0.7425110206599649
172,0.8138108351491503,0.7323536109732263,0.8203870074106147,0.7408945310451012,0.8919151947463767,0.7408945310451012
173,0.8125290648549821,0.7333226494706636,0.8185385767048474,0.7420911742861359,0.8898765851449275,0.7420911742861359
174,0.8123292786338812,0.7326654427622499,0.8180100562273627,0.7413915945165945,0.8908503170289854,0.7413915945165945
175,0.8154025100993512,0.7326582038100047,0.8214790368429127,0.7413163372151924,0.8931351902173913,0.7413163372151924
176,0.8134228735014232,0.7325649017588446,0.8198724012909644,0.74116205408247,0.8913496376811595,0.74116205408247
177,0.8156275851168003,0.7318243012599135,0.8223738546798162,0.7406806529105844,0.8940353260869565,0.7406806529105844
178,0.8126924661427037,0.7313318050216937,0.8193552924845384,0.7402622673443015,0.8907076539855071,0.7402622673443015
179,0.8138112206520833,0.7326275774735828,0.8203942345678928,0.7419112173402643,0.8917278079710144,0.7419112173402643
180,0.8128955965343533,0.732011152847781,0.8193919826587965,0.7407899708121333,0.8912788722826086,0.7407899708121333
181,0.8148376876463661,0.7316962274894216,0.8215150231052916,0.7408189973312702,0.8935427989130436,0.7408189973312702
182,0.8137183138325293,0.7324510584072961,0.8205501960486675,0.7410041872304659,0.8918523550724639,0.7410041872304659
183,0.8142200633002264,0.7326905006738678,0.8209264163240897,0.7414788114766955,0.8929519280538302,0.7414788114766955
184,0.8122678587169925,0.732565211115778,0.818989096416491,0.7414893802344801,0.89104053442029,0.7414893802344801
185,0.8153353993813404,0.7328391776161343,0.821565269535718,0.7416246776902516,0.8930327219202898,0.7416246776902516
186,0.812794529453412,0.7325512900537682,0.8192600466882907,0.7413018593107019,0.890407608695652,0.7413018593107019
187,0.8133764029976666,0.7325468353139248,0.8192607328793642,0.741154370781175,0.8922384510869565,0.741154370781175
188,0.8142984632743465,0.7327016375234758,0.8209925596274953,0.7410825871161981,0.8924953631815045,0.7410825871161981
189,0.8152958173223968,0.7318883381451596,0.8215240806332857,0.7408056483787062,0.8932359601449277,0.7408056483787062
190,0.8137434874436401,0.7327155585854856,0.8200477931356838,0.7416718056076241,0.8917323369565217,0.7416718056076241
191,0.813221279117169,0.7325335108688581,0.8194173413203645,0.7410280032949648,0.8916559103260869,0.7410280032949648
192,0.8149579422596575,0.7320278581221927,0.8216097189250212,0.7410015355996066,0.8934692028985508,0.7410015355996066
193,0.8132484720235229,0.732546835313925,0.8194399947783949,0.741244084291906,0.8917640398550725,0.741244084291906
194,0.8144543634298218,0.7324761163189141,0.8211649648754777,0.7410723713065515,0.8926981431159421,0.7410723713065515
195,0.8152268513868378,0.7326691550454525,0.8211693816449253,0.7409993036094192,0.8932795516304348,0.7409993036094192
196,0.8132456757180772,0.7319383655807001,0.8201312663031415,0.7406882825766191,0.8911565896739131,0.7406882825766191
197,0.8137991352699233,0.7318385316788572,0.8202165937738289,0.7409763782518316,0.891952370169082,0.7409763782518316
198,0.8123890389407543,0.7327417301820646,0.8184339132617836,0.7418028208804393,0.8899665987318841,0.7418028208804393
199,0.815205650073432,0.7332271576143524,0.8212938126468189,0.742094604130476,0.893042912137681,0.742094604130476
200,0.8148361920763416,0.732597229558401,0.821706172610979,0.7410833799940013,0.8930916796066254,0.7410833799940013
201,0.8133420385849053,0.7318043256407754,0.8195266456068088,0.7407676129437256,0.891505321557971,0.7407676129437256
202,0.8146716591549301,0.7325468353139248,0.8210388919938003,0.7411254021158021,0.8926539855072464,0.7411254021158021
203,0.8136279718451085,0.7325902690273959,0.8203491652425925,0.7416513597257707,0.8922826086956522,0.7416513597257707
204,0.813129647422701,0.7326236795762199,0.8195887534962771,0.7415391314584729,0.8912149003623189,0.7415391314584729
205,0.8146891329533992,0.732383958888408,0.8210970430064353,0.7413803096175968,0.8928102355072464,0.7413803096175968
206,0.8139748209406837,0.7326988533110737,0.8208445101660115,0.7416952040402627,0.8925843523550725,0.7416952040402627
207,0.8147634331154202,0.732789936831082,0.8212106464546174,0.7415940224269473,0.892558310688406,0.7415940224269473
208,0.8139868003279179,0.7334433517073675,0.8203925217200522,0.7423972431974258,0.8920726578674948,0.7423972431974258
209,0.8155254747516978,0.7326793638242598,0.8215782544844198,0.741676680389901,0.8935110960144929,0.741676680389901
210,0.8134462335577316,0.7325679953281801,0.8197581685562325,0.7415414889993639,0.8915160778985506,0.7415414889993639
211,0.8138575220541086,0.7319860949361628,0.820839020675128,0.7410412636589523,0.8921484621140516,0.7410412636589523
212,0.8156463204858247,0.7325568584785719,0.8215891520353138,0.7416173256419326,0.8936413043478261,0.7416173256419326
213,0.8141501249071732,0.7327016375234758,0.8206063612470713,0.7416290771877851,0.8918348861283644,0.7416290771877851
214,0.8136501646093187,0.7328018691699477,0.8199310552728521,0.7416164642636657,0.8916961050724638,0.7416164642636657
215,0.8110756048374934,0.73252623214215,0.8175712526735796,0.7413608735651623,0.8898624320652174,0.7413608735651623
216,0.8134151917489213,0.7327222406952505,0.8196039518018968,0.7416332089107781,0.891736865942029,0.7416332089107781
217,0.8146571758366935,0.7320055844229769,0.8211528761565275,0.7408782630888998,0.8934391983695652,0.7408782630888998
218,0.8134460637207751,0.7318051211300332,0.8200865973266618,0.7406501456966699,0.8920650286835748,0.7406501456966699
219,0.8149028739131489,0.7330802904101472,0.8212472016962508,0.7423501592730198,0.893027626811594,0.7423501592730198
220,0.8153651465816038,0.7325150952925421,0.8219531110967082,0.7412543575535545,0.8935354393115943,0.7412543575535545
221,0.8130793210318517,0.7327350480722998,0.8194450677737874,0.7418129677878597,0.8914345561594204,0.7418129677878597
222,0.8130177585661618,0.7332287817382539,0.8194243336581141,0.7421033567220033,0.8905989583333335,0.7421033567220033
223,0.8128907507894432,0.7329717061264693,0.8195279045380947,0.7419983848836086,0.8907540760869566,0.7419983848836086
224,0.8151871081910993,0.7325429374165621,0.8215297557590356,0.7415207026240026,0.8940285326086956,0.7415207026240026
225,0.8137044194294534,0.7318218264044453,0.8195621888396177,0.7402797594700827,0.8917917798913043,0.7402797594700827
226,0.8128832497797341,0.7319721738741529,0.8192406181906862,0.7411359069933887,0.891241508152174,0.7411359069933887
227,0.8142795324580312,0.7318474411585435,0.8205740687075604,0.7404950252914159,0.892211277173913,0.7404950252914159
228,0.8149024978456024,0.7311378382243549,0.8220233292428436,0.7401634147467575,0.8943783967391304,0.7401634147467575
229,0.8149783082727207,0.7332846516004538,0.8213921198253741,0.7423662635111039,0.8923828125000001,0.7423662635111039
230,0.8130743094937217,0.7331805220566191,0.819299917323015,0.7419954536262224,0.8906006567028983,0.7419954536262224
231,0.814357097461717,0.731994447573369,0.8209417329632174,0.7408207363591752,0.8927779664855073,0.7408207363591752
232,0.8125337022861648,0.7317991549606004,0.8193171551425626,0.7407210503058409,0.8910614809782608,0.7407210503058409
233,0.8121395457557992,0.7319025685641031,0.8187274389446605,0.7404118902357889,0.8902095464544513,0.7404118902357889
234,0.8131308626269566,0.7327183427978877,0.8201094278513605,0.7414275572601204,0.8916083559782608,0.7414275572601204
235,0.813341775129309,0.7318778288481881,0.8197825667029981,0.7408625371099756,0.8922724184782609,0.7408625371099756
236,0.8139976361953264,0.7325635405883368,0.8209196313480449,0.7410843060559907,0.8918084805253624,0.7410843060559907
237,0.815753494222414,0.7331938862761485,0.8221840814869009,0.7421393986126925,0.8940489130434782,0.7421393986126925
238,0.812900391058594,0.7333893379867689,0.8190239991552831,0.7419699634184221,0.8911333786231883,0.7419699634184221
239,0.8132089930186058,0.7325060466022356,0.8196336814604479,0.7414704986139525,0.8908876811594202,0.7414704986139525
240,0.8132713399692851,0.7327350480722998,0.8195094599599525,0.7418677480708342,0.8916921422101448,0.7418677480708342
241,0.8134480721101814,0.733288708595668,0.8197802893438084,0.7422701619805759,0.8921756114130435,0.7422701619805759
242,0.8139836712106583,0.7326208953638179,0.8208749713827836,0.7417780586658382,0.8924626358695652,0.7417780586658382
243,0.8119482299384643,0.73263760063823,0.8182283517735284,0.7415301954624778,0.8899875452898551,0.7415301954624778
244,0.8146439056395749,0.732573563752984,0.8209452655304389,0.7411256624577411,0.8931317934782609,0.7411256624577411
245,0.8148159552554933,0.7326988533110739,0.8209669142470603,0.7419339683330349,0.8927847599637682,0.7419339683330349
246,0.8125472751508758,0.7334377832825634,0.818757855736881,0.7424103687701782,0.891039402173913,0.7424103687701782
247,0.8142969468729488,0.731972492069856,0.820686988679346,0.7404630795677604,0.8925973731884058,0.7404630795677604
248,0.8120561982081174,0.7326570901250438,0.8187190032001513,0.7414850092620661,0.8903804347826086,0.7414850092620661
249,0.8133737299649324,0.7326069743018081,0.8196035911646476,0.741370233822095,0.8921037946428573,0.741370233822095
250,0.8140037146673527,0.7333782011371608,0.8209937977274085,0.742233752477427,0.8929862998188406,0.742233752477427
251,0.8138427347203674,0.73315379361756,0.8213305253208446,0.7420614985192008,0.8924105525362319,0.7420614985192008
